,Wd,We,"theta(Wd,We)"
30.8,0.2723118530664394,-0.01894731801521525,0.8637705932365045
30.87,0.2688101507983916,-0.022169316313292168,0.8839107891278297
30.94,0.26530844853034385,-0.02539131461136907,0.9040509850191547
31.01,0.26180674626229605,-0.02861331290944599,0.9241911809104796
31.08,0.2583050439942484,-0.03183531120752275,0.9443313768018037
31.15,0.25480334172620067,-0.03505730950559965,0.9644715726931287
31.22,0.25130163945815287,-0.03827930780367657,0.9846117685844538
31.29,0.2477999371901051,-0.04150130610175347,1.0047519644757787
31.36,0.24429823492205735,-0.044723304399830396,1.024892160367104
31.43,0.24079653265400955,-0.04794530269790732,1.045032356258429
31.5,0.23729483038596175,-0.05116730099598423,1.0651725521497541
31.57,0.23379312811791397,-0.05438929929406115,1.085312748041079
31.64,0.23029142584986617,-0.05761129759213807,1.1054529439324041
31.71,0.22678972358181837,-0.06083329589021499,1.125593139823729
31.78,0.22328802131377057,-0.0640552941882919,1.1457333357150543
31.85,0.2197863190457228,-0.06727729248636882,1.1658735316063793
31.92,0.21628461677767505,-0.07049929078444571,1.1860137274977043
31.99,0.21278291450962747,-0.07372128908252248,1.2061539233890286
32.06,0.20928121224157947,-0.07694328738059954,1.2262941192803543
32.13,0.20577950997353164,-0.08016528567867645,1.2464343151716795
32.2,0.20227780770548393,-0.08338728397675338,1.2665745110630044
32.27,0.19877610543743612,-0.0866092822748303,1.2867147069543297
32.34,0.19527440316938832,-0.08983128057290721,1.3068549028456546
32.41,0.19177270090134094,-0.09305327887098377,1.3269950987369776
32.48,0.18827099863329314,-0.09627527716906073,1.3471352946283028
32.55,0.1847692963652454,-0.09949727546713762,1.3672754905196278
32.62,0.18126759409719756,-0.10271927376521453,1.3874156864109528
32.69,0.17776589182914976,-0.10594127206329144,1.4075558823022778
32.76,0.17426418956110198,-0.10916327036136836,1.427696078193603
32.83,0.1707624872930542,-0.11238526865944529,1.4478362740849282
32.9,0.16726078502500644,-0.1156072669575222,1.467976469976253
32.97,0.16375908275695863,-0.1530024464114081,1.4724626169339479
33.04,0.16025738048891083,-0.190397625865294,1.476948763891643
33.11,0.15675567822086306,-0.2277928053191799,1.4814349108493379
33.18,0.1532539759528153,-0.26518798477306577,1.4859210578070328
33.25,0.1497522736847675,-0.3025831642269517,1.4904072047647279
33.32,0.1462505714167197,-0.33997834368083757,1.4948933517224228
33.39,0.14274886914867194,-0.37737352313472344,1.4993794986801174
33.46,0.1392471668806242,-0.4147687025886094,1.5038656456378126
33.53,0.13574546461257636,-0.45216388204249525,1.5083517925955077
33.6,0.1322437623445286,-0.4387539208465083,1.5128379395532023
33.67,0.1287420600764808,-0.4253439596505215,1.5173240865108975
33.74,0.12524035780843304,-0.4119339984545346,1.5218102334685926
33.81,0.12173865554038525,-0.39852403725854774,1.5262963804262875
33.88,0.11823695327233748,-0.38511407606256093,1.5307825273839823
33.95,0.11473525100428969,-0.371704114866574,1.5352686743416775
34.02,0.1112335487362419,-0.35829415367058715,1.5397548212993724
34.09,0.1077318464681941,-0.3448841924746003,1.544240968257067
34.16,0.10423014420014669,-0.3203603236765812,1.548727115214762
34.23,0.10072844193209889,-0.29583645487855964,1.5532132621724566
34.3,0.09722673966405113,-0.27131258608053804,1.557699409130152
34.37,0.09372503739600332,-0.2467887172825165,1.5621855560878466
34.44,0.09022333512795555,-0.22226484848449493,1.5666717030455415
34.51,0.08672163285990776,-0.19774097968647336,1.5711578500032366
34.58,0.08321993059185998,-0.17321711088845182,1.5756439969609317
34.65,0.0797182283238122,-0.14869324209043028,1.5801301439186264
34.72,0.07621652605576441,-0.1241693732924087,1.5846162908763213
34.79,0.07271482378771663,-0.09964550449438712,1.5891024378340166
34.86,0.06921312151966887,-0.07512163569636555,1.5935885847917113
34.93,0.06571141925162106,-0.05059776689834401,1.5980747317494064
35.0,0.062209716983573304,-0.026073898100322446,1.6025608787071015
35.07,0.058708014715525524,-0.0015500293023008901,1.6070470256647962
35.14,0.05520631244747772,0.022973839495720665,1.611533172622491
35.21,0.05170461017942994,0.047497708293742225,1.6160193195801862
35.28,0.04820290791138213,0.0720215770917638,1.6205054665378813
35.35,0.044701205643334366,0.07328122260742058,1.624991613495576
35.42,0.041199503375286585,0.07454086812307739,1.629477760453271
35.49,0.03769780110723879,0.07580051363873418,1.6339639074109662
35.56,0.03419609883919101,0.07706015915439098,1.6384500543686609
35.63,0.03069439657114323,0.07831980467004776,1.642936201326356
35.7,0.027192694303095462,0.07957945018570457,1.647422348284051
35.77,0.023690992035047653,0.08083909570136136,1.6519084952417458
35.84,0.020189289766999872,0.08209874121701816,1.6563946421994409
35.91,0.016687587498952453,0.08335838673267482,1.6608807891571353
35.98,0.013185885230904686,0.08461803224833161,1.6653669361148302
36.05,0.009684182962856905,0.08587767776398841,1.6698530830725251
36.12,0.0061824806948090946,0.0871373232796452,1.6743392300302202
36.19,0.0026807784267613285,0.088396968795302,1.6788253769879151
36.26,-0.000820923841286467,0.0896566143109588,1.68331152394561
36.33,-0.004322626109334248,0.0909162598266156,1.6877976709033051
36.4,-0.007824328377382029,0.09217590534227238,1.692283817861
36.47,-0.011326030645429825,0.09343555085792918,1.6967699648186951
36.54,-0.01482773291347759,0.09469519637358598,1.7012561117763898
36.61,-0.018329435181525373,0.09595484188924278,1.7057422587340847
36.68,-0.02183113744957318,0.09721448740489956,1.7102284056917798
36.75,-0.025332839717620948,0.09847413292055636,1.7147145526494747
36.82,-0.028834541985668715,0.09973377843621316,1.7192006996071696
36.89,-0.0323362442537165,0.10099342395186996,1.7236868465648647
36.96,-0.03583794652176431,0.10225306946752674,1.7281729935225596
37.03,-0.039339648789812075,0.10351271498318355,1.7326591404802545
37.1,-0.04284135105785984,0.10477236049884034,1.7371452874379496
37.17,-0.046343053325907636,0.10603200601449714,1.7416314343956447
37.24,-0.04984475559395543,0.10729165153015392,1.7461175813533394
37.31,-0.0533464578620032,0.10855129704581072,1.7506037283110343
37.38,-0.056848160130050965,0.10981094256146752,1.7550898752687294
37.45,-0.06034986239809879,0.11107058807712432,1.7595760222264243
37.52,-0.06385156466614658,0.1123302335927811,1.7640621691841192
37.59,-0.06735326693419436,0.11358987910843792,1.7685483161418145
37.66,-0.06898990803843759,0.11271008569018076,1.766515861761797
37.73,-0.070626549142681,0.11183029227192354,1.7644834073817794
37.8,-0.07226319024692442,0.1109504988536663,1.7624509530017618
37.87,-0.07389983135116782,0.11007070543540907,1.7604184986217442
37.94,-0.07553647245541123,0.10919091201715185,1.7583860442417265
38.01,-0.07717311355965467,0.10831111859889463,1.756353589861709
38.08,-0.07880975466389809,0.10743132518063737,1.7543211354816914
38.15,-0.0804463957681415,0.10655153176238015,1.7522886811016738
38.22,-0.08208303687238491,0.10567173834412291,1.7502562267216561
38.29,-0.08371967797662833,0.10479194492586569,1.7482237723416385
38.36,-0.08535631908087174,0.10391215150760846,1.746191317961621
38.43,-0.08699296018511514,0.10303235808935124,1.7441588635816034
38.5,-0.08862960128935855,0.102152564671094,1.7421264092015858
38.57,-0.09026624239360197,0.10127277125283676,1.7400939548215684
38.64,-0.09190288349784541,0.10039297783457954,1.7380615004415505
38.71,-0.0935395246020888,0.09951318441632231,1.7360290460615326
38.78,-0.09517616570633224,0.09863339099806509,1.7339965916815154
38.85,-0.09681280681057565,0.09775359757980785,1.7319641373014976
38.92,-0.09844944791481906,0.09687380416155063,1.7299316829214801
38.99,-0.10008608901906246,0.09599401074329339,1.7278992285414625
39.06,-0.10172273012330588,0.09511421732503617,1.7258667741614448
39.13,-0.10335937122754929,0.09423442390677894,1.723834319781427
39.2,-0.10499601233179273,0.0933546304885217,1.7218018654014098
39.27,-0.10663265343603609,0.09247483707026448,1.719769411021392
39.34,-0.10826929454027953,0.09159504365200724,1.7177369566413747
39.41,-0.10990593564452276,0.0907152502337501,1.7157045022613568
39.48,-0.1115425767487662,0.08983545681549288,1.7136720478813394
39.55,-0.11317921785300962,0.08895566339723565,1.7116395935013218
39.62,-0.11481585895725303,0.0880758699789784,1.7096071391213044
39.69,-0.11645250006149648,0.08719607656072118,1.7075746847412865
39.76,-0.11808914116573989,0.08631628314246394,1.705542230361269
39.83,-0.11972578226998326,0.08543648972420671,1.7035097759812512
39.9,-0.12136242337422667,0.08455669630594949,1.7014773216012338
39.97,-0.12299906447847012,0.08367690288769226,1.6994448672212163
40.04,-0.11739526420310589,0.08279710946943503,1.6974124128411987
40.11,-0.11179146392774168,0.0819173160511778,1.695379958461181
40.18,-0.10618766365237746,0.08103752263292056,1.6933475040811636
40.25,-0.10058386337701328,0.08015772921466334,1.6913150497011458
40.32,-0.09498006310164908,0.07927793579640612,1.689282595321128
40.39,-0.08937626282628487,0.07839814237814888,1.6872501409411107
40.46,-0.08377246255092068,0.07751834895989165,1.6852176865610928
40.53,-0.07816866227555644,0.07663855554163441,1.6831852321810754
40.6,-0.07256486200019224,0.07575876212337719,1.6811527778010578
40.67,-0.06696106172482803,0.07487896870511997,1.6791203234210403
40.74,-0.06135726144946384,0.07399917528686274,1.6770878690410223
40.81,-0.055753461174099635,0.0731193818686055,1.675055414661005
40.88,-0.050149660898735404,0.07223958845034828,1.6730229602809872
40.95,-0.04454586062337123,0.07135979503209103,1.67099050590097
41.02,-0.03894206034800703,0.0704800016138338,1.6689580515209521
41.09,-0.03333826007264277,0.06960020819557658,1.6669255971409345
41.16,-0.02773445979727916,0.06872041477731945,1.664893142760917
41.23,-0.022130659521914942,0.06784062135906221,1.6628606883808996
41.3,-0.01652685924655074,0.06696082794080498,1.6608282340008818
41.37,-0.010923058971186539,0.06608103452254774,1.6587957796208646
41.44,-0.005319258695822337,0.06520124110429051,1.6567633252408465
41.51,0.00028454157954186564,0.06432144768603329,1.654730870860829
41.58,0.0058883418549060965,0.06344165426777605,1.6526984164808114
41.65,0.011492142130270298,0.06256186084951883,1.650665962100794
41.72,0.0170959424056345,0.061682067431261596,1.6486335077207763
41.79,0.022699742680998704,0.060802274013004365,1.6466010533407587
41.86,0.028303542956362907,0.05992248059474714,1.644568598960741
41.93,0.03390734323172712,0.05904268717648991,1.6425361445807232
42.0,0.039511143507091326,0.05816289375823268,1.640503690200706
42.07,0.045114943782455535,0.057283100339975454,1.638471235820688
42.14,0.050718744057819745,0.05640330692171823,1.6364387814406707
42.21,0.056322544333183955,0.05552351350346099,1.634406327060653
42.28,0.06192634460854815,0.05464372008520376,1.6323738726806356
42.35,0.05157091439773501,0.032371007953200893,1.6303414183006177
42.42,0.041215484186921864,0.010098295821198026,1.6283089639206003
42.49,0.03086005397610871,-0.012174416310804848,1.6262765095405824
42.56,0.02050462376529557,-0.03444712844280771,1.6242440551605648
42.63,0.01014919355448243,-0.05671984057481057,1.6222116007805474
42.7,-0.00020623665633072568,-0.07899255270681346,1.6201791464005297
42.77,-0.010561666867143852,-0.10126526483881632,1.618146692020512
42.84,-0.020917097077957008,-0.12353797697081918,1.6161142376404947
42.91,-0.03127252728876909,-0.14581068910281975,1.614081783260477
42.98,-0.04162795749958225,-0.16808340123482265,1.6120493288804598
43.05,-0.0519833877103954,-0.19035611336682554,1.6100168745004417
43.12,-0.06233881792120856,-0.21262882549882836,1.6079844201204243
43.19,-0.07269424813202169,-0.23490153763083127,1.6059519657404067
43.26,-0.0830496783428348,-0.25717424976283415,1.603919511360389
43.33,-0.09340510855364799,-0.27944696189483703,1.6018870569803714
43.4,-0.10376053876446112,-0.3017196740268399,1.599854602600354
43.47,-0.11411596897527428,-0.32399238615884274,1.5978221482203363
43.54,-0.12447139918608743,-0.3122697118440813,1.5957896938403184
43.61,-0.13482682939690052,-0.3005470375293198,1.5937572394603012
43.68,-0.14518225960771372,-0.28882436321455834,1.5917247850802834
43.75,-0.1555376898185268,-0.27710168889979686,1.589692330700266
43.82,-0.16589312002933998,-0.2653790145850354,1.5876598763202483
43.89,-0.17624855024015312,-0.2536563402702739,1.5856274219402309
43.96,-0.1866039804509663,-0.2419336659555124,1.583594967560213
44.03,-0.19695941066177938,-0.23021099164075096,1.5815625131801956
44.1,-0.20731484087259253,-0.21848831732598953,1.579530058800178
44.17,-0.2176702710834057,-0.20676564301122802,1.5774976044201603
44.24,-0.22802570129421884,-0.19504296869646662,1.5754651500401426
44.31,-0.238381131505032,-0.18332029438170513,1.573432695660125
44.38,-0.24873656171584516,-0.17159762006694368,1.5714002412801076
44.45,-0.25909199192665827,-0.15987494575218217,1.56936778690009
44.52,-0.2694474221374714,-0.1481522714374207,1.567335332520072
44.59,-0.27980285234828456,-0.13642959712265923,1.5653028781400546
44.66,-0.2901582825590967,-0.12470692280789898,1.563270423760037
44.73,-0.30051371276990974,-0.14261918918203506,1.5612379693800196
44.8,-0.310869142980723,-0.16053145555617118,1.559205515000002
44.87,-0.3212245731915361,-0.1784437219303073,1.5571730606199845
44.94,-0.3315800034023492,-0.19635598830444342,1.5551406062399666
45.01,-0.34193543361316237,-0.21426825467857954,1.5531081518599492
45.08,-0.35229086382397556,-0.23218052105271567,1.5510756974799316
45.15,-0.3626462940347887,-0.25009278742685187,1.5490432430999137
45.22,-0.3730017242456018,-0.2680050538009879,1.5470107887198965
45.29,-0.38335715445641494,-0.285917320175124,1.5449783343398786
45.36,-0.39371258466722814,-0.3038295865492601,1.542945879959861
45.43,-0.4040680148780413,-0.3217418529233963,1.5409134255798436
45.5,-0.4144234450888544,-0.3396541192975324,1.5388809711998261
45.57,-0.42477887529966746,-0.3575663856716685,1.5368485168198083
45.64,-0.43513430551048066,-0.3754786520458046,1.5348160624397906
45.71,-0.4454897357212939,-0.3933909184199407,1.5327836080597732
45.78,-0.455845165932107,-0.41130318479407685,1.5307511536797556
45.85,-0.4662005961429202,-0.42921545116821297,1.528718699299738
45.92,-0.4765560263537333,-0.4471277175423491,1.5266862449197203
45.99,-0.4869114565645464,-0.46503998391648516,1.5246537905397028
46.06,-0.4972668867753595,-0.48295225029062133,1.5226213361596852
46.13,-0.5076223169861727,-0.5008645166647574,1.5205888817796673
46.2,-0.5179777471969857,-0.5187767830388936,1.51855642739965
46.27,-0.5283331774077991,-0.5366890494130298,1.5165239730196323
46.34,-0.5386886076186123,-0.554601315787166,1.5144915186396146
46.41,-0.5490440378294241,-0.5725135821613001,1.5124590642595972
46.48,-0.5593994680402374,-0.5904258485354363,1.5104266098795798
46.55,-0.5697548982510506,-0.6083381149095722,1.508394155499562
46.62,-0.5801103284618637,-0.6262503812837085,1.5063617011195445
46.69,-0.5904657586726769,-0.6441626476578445,1.5043292467395268
46.76,-0.6008211888834899,-0.6620749140319807,1.502296792359509
46.83,-0.611176619094303,-0.6799871804061168,1.5002643379794918
46.9,-0.6215320493051163,-0.6978994467802528,1.498231883599474
46.97,-0.6318874795159294,-0.7158117131543891,1.4961994292194565
47.04,-0.6357783969386063,-0.7186890782057618,1.4941669748394388
47.11,-0.639669314361283,-0.7215664432571344,1.4921345204594212
47.18,-0.6435602317839598,-0.724443808308507,1.4901020660794035
47.25,-0.6474511492066366,-0.7273211733598796,1.488069611699386
47.32,-0.6513420666293135,-0.7301985384112522,1.4860371573193685
47.39,-0.6552329840519903,-0.7330759034626247,1.4840047029393508
47.46,-0.6591239014746672,-0.7359532685139973,1.4819722485593332
47.53,-0.6630148188973439,-0.73883063356537,1.4799397941793155
47.6,-0.6669057363200207,-0.7417079986167426,1.477907339799298
47.67,-0.6707966537426976,-0.7445853636681153,1.4758748854192805
47.74,-0.6746875711653745,-0.7474627287194879,1.4738424310392626
47.81,-0.6785784885880514,-0.7503400937708606,1.4718099766592452
47.88,-0.6824694060107281,-0.7532174588222332,1.4697775222792275
47.95,-0.6863603234334049,-0.7560948238736057,1.4677450678992099
48.02,-0.6902512408560817,-0.7589721889249784,1.4657126135191925
48.09,-0.6941421582787587,-0.761849553976351,1.4636801591391748
48.16,-0.6980330757014349,-0.7647269190277234,1.4616477047591572
48.23,-0.7019239931241119,-0.767604284079096,1.4596152503791398
48.3,-0.7058149105467887,-0.7704816491304687,1.457582795999122
48.37,-0.7097058279694655,-0.7733590141818413,1.4555503416191045
48.44,-0.7135967453921422,-0.7762363792332138,1.453517887239087
48.51,-0.7174876628148191,-0.7791137442845865,1.4514854328590692
48.58,-0.7213785802374959,-0.7819911093359591,1.4494529784790515
48.65,-0.7252694976601729,-0.7848684743873318,1.447420524099034
48.72,-0.7291604150828496,-0.7877458394387044,1.4453880697190165
48.79,-0.7330513325055265,-0.790623204490077,1.4433556153389988
48.86,-0.7369422499282032,-0.7935005695414497,1.4413231609589812
48.93,-0.7408331673508801,-0.7963779345928224,1.4392907065789637
49.0,-0.7447240847735569,-0.7992552996441948,1.437258252198946
49.07,-0.7486150021962337,-0.8021326646955675,1.4352257978189285
49.14,-0.7525059196189106,-0.8050100297469402,1.4331933434389108
49.21,-0.7563968370415873,-0.8078873947983127,1.4311608890588932
49.28,-0.7602877544642642,-0.8107647598496854,1.4291284346788757
49.35,-0.764178671886941,-0.8136421249010579,1.4270959802988579
49.42,-0.7680695893096178,-0.8165194899524306,1.4250635259188404
49.49,-0.7719605067322947,-0.8193968550038032,1.4230310715388228
49.56,-0.7758514241549713,-0.8222742200551758,1.4209986171588052
49.63,-0.7797423415776483,-0.8251515851065485,1.4189661627787877
49.7,-0.7836332590003252,-0.8280289501579211,1.4169337083987699
49.77,-0.787524176423002,-0.8309063152092937,1.4149012540187524
49.84,-0.7914150938456788,-0.8337836802606663,1.4128687996387348
49.91,-0.7953060112683552,-0.8366610453120387,1.4108363452587174
49.98,-0.7991969286910322,-0.8395384103634114,1.4088038908786995
50.05,-0.8030878461137089,-0.842415775414784,1.406771436498682
50.12,-0.8069787635363858,-0.8452931404661566,1.4047389821186644
50.19,-0.8108696809590625,-0.8481705055175291,1.4027065277386468
50.26,-0.8147605983817393,-0.8510478705689019,1.4006740733586294
50.33,-0.8186515158044162,-0.8539252356202744,1.3986416189786117
50.4,-0.822542433227093,-0.856802600671647,1.396609164598594
50.47,-0.8264333506497697,-0.8596799657230196,1.3945767102185764
50.54,-0.8303242680724466,-0.8625573307743923,1.392544255838559
50.61,-0.8342151854951234,-0.8654346958257648,1.3905118014585414
50.68,-0.8381061029178003,-0.8683120608771374,1.3884793470785237
50.75,-0.8419970203404771,-0.8711894259285101,1.386446892698506
50.82,-0.845887937763154,-0.8740667909798828,1.3844144383184884
50.89,-0.8497788551858306,-0.8769441560312554,1.382381983938471
50.96,-0.8536697726085076,-0.879821521082628,1.3803495295584531
51.03,-0.8575606900311843,-0.8826988861340006,1.3783170751784357
51.1,-0.8614516074538613,-0.8855762511853734,1.376284620798418
51.17,-0.8653425248765381,-0.8884536162367459,1.3742521664184004
51.24,-0.869233442299215,-0.8913309812881185,1.372219712038383
51.31,-0.8731243597218916,-0.8942083463394912,1.3701872576583651
51.38,-0.8770152771445685,-0.8970857113908638,1.3681548032783475
51.45,-0.8809061945672454,-0.8999630764422365,1.36612234889833
51.52,-0.8847971119899222,-0.9028404414936091,1.3640898945183124
51.59,-0.8886880294125991,-0.9057178065449817,1.3620574401382946
51.66,-0.8925789468352755,-0.908595171596354,1.3600249857582776
51.73,-0.8964698642579522,-0.9114725366477265,1.35799253137826
51.8,-0.9003607816806292,-0.9143499016990994,1.355960076998242
51.87,-0.904251699103306,-0.917227266750472,1.3539276226182246
51.94,-0.9081426165259828,-0.9201046318018445,1.3518951682382068
52.01,-0.9120335339486596,-0.9229819968532171,1.3498627138581893
52.08,-0.9159244513713365,-0.9258593619045898,1.3478302594781717
52.15,-0.9198153687940133,-0.9287367269559623,1.3457978050981543
52.22,-0.92370628621669,-0.931614092007335,1.3437653507181366
52.29,-0.9275972036393669,-0.9344914570587076,1.3417328963381188
52.36,-0.9314881210620436,-0.9373688221100802,1.3397004419581013
52.43,-0.9353790384847205,-0.9402461871614528,1.3376679875780837
52.5,-0.9392699559073973,-0.9431235522128254,1.3356355331980663
52.57,-0.943160873330074,-0.9460009172641981,1.3336030788180484
52.64,-0.9470517907527509,-0.9488782823155707,1.3315706244380312
52.71,-0.9509427081754279,-0.9517556473669434,1.3295381700580131
52.78,-0.9548336255981046,-0.9546330124183159,1.3275057156779955
52.85,-0.9587245430207814,-0.9575103774696885,1.325473261297978
52.92,-0.962615460443458,-0.9603877425210611,1.3234408069179604
52.99,-0.9665063778661352,-0.9632651075724339,1.3214083525379428
53.06,-0.9703972952888119,-0.9661424726238065,1.3193758981579253
53.13,-0.9742882127114887,-0.9690198376751791,1.3173434437779077
53.2,-0.9781791301341657,-0.9718972027265519,1.3153109893978898
53.27,-0.9820700475568426,-0.9747745677779242,1.3132785350178724
53.34,-0.9859609649795193,-0.977651932829297,1.3112460806378547
53.41,-0.9898518824021956,-0.9805292978806691,1.309213626257837
53.48,-0.9937427998248726,-0.9834066629320419,1.30718117187782
53.55,-0.9976337172475492,-0.9862840279834145,1.305148717497802
53.62,-1.0015246346702262,-0.9891613930347871,1.3031162631177846
53.69,-1.005415552092903,-0.9920387580861597,1.301083808737767
53.76,-1.0093064695155798,-0.9949161231375322,1.2990513543577495
53.83,-1.0131973869382567,-0.997793488188905,1.297018899977732
53.9,-1.0170883043609333,-1.0006708532402777,1.294986445597714
53.97,-1.0209792217836102,-1.0035482182916502,1.2929539912176966
54.04,-1.0248701392062871,-1.0064255833430231,1.290921536837679
54.11,-1.028761056628964,-1.0093029483943956,1.2888890824576613
54.18,-1.0326519740516407,-1.012180313445768,1.2868566280776437
54.25,-1.0365428914743176,-1.0150576784971408,1.2848241736976262
54.32,-1.0404338088969944,-1.0179350435485133,1.2827917193176084
54.39,-1.0443247263196713,-1.020812408599886,1.280759264937591
54.46,-1.048215643742348,-1.0236897736512587,1.2787268105575735
54.53,-1.052106561165025,-1.0265671387026314,1.2766943561775557
54.6,-1.0559974785877018,-1.0294445037540039,1.274661901797538
54.67,-1.0598883960103784,-1.0323218688053766,1.2726294474175206
54.74,-1.0637793134330553,-1.035199233856749,1.270596993037503
54.81,-1.0676702308557322,-1.0380765989081218,1.268564538657485
54.88,-1.071561148278409,-1.0409539639594945,1.2665320842774679
54.95,-1.0754520657010858,-1.043831329010867,1.26449962989745
55.02,-1.0793429831237626,-1.0467086940622397,1.2624671755174324
55.09,-1.0832339005464395,-1.0495860591136121,1.260434721137415
55.16,-1.0871248179691162,-1.0524634241649846,1.2584022667573975
55.23,-1.0910157353917929,-1.0553407892163573,1.2563698123773797
55.3,-1.0949066528144697,-1.0582181542677298,1.2543373579973622
55.37,-1.0987975702371466,-1.0610955193191025,1.2523049036173446
55.44,-1.1026884876598233,-1.063972884370475,1.2502724492373272
55.51,-1.1065794050825,-1.0668502494218477,1.2482399948573095
55.58,-1.110470322505177,-1.0697276144732204,1.2462075404772919
55.65,-1.1143612399278537,-1.072604979524593,1.2441750860972742
55.72,-1.1182521573505306,-1.0754823445759654,1.2421426317172566
55.79,-1.1221430747732073,-1.078359709627338,1.240110177337239
55.86,-1.1260339921958842,-1.0812370746787108,1.2380777229572215
55.93,-1.129924909618561,-1.0841144397300835,1.2360452685772036
56.0,-1.1338158270412377,-1.0869918047814562,1.2340128141971862
56.07,-1.1377067444639144,-1.0898691698328284,1.2319803598171688
56.14,-1.1415976618865915,-1.0927465348842014,1.229947905437151
56.21,-1.1454885793092684,-1.0956238999355739,1.2279154510571333
56.28,-1.1493794967319453,-1.0985012649869466,1.2258829966771159
56.35,-1.153270414154622,-1.1013786300383193,1.2238505422970982
56.42,-1.1530231809455607,-1.101498935669956,1.2221275794421218
56.49,-1.1527759477364996,-1.1016192413015928,1.2204046165871454
56.56,-1.1525287145274385,-1.1017395469332294,1.218681653732169
56.63,-1.1522814813183775,-1.1018598525648662,1.2169586908771928
56.7,-1.1520342481093162,-1.101980158196503,1.2152357280222161
56.77,-1.151787014900255,-1.1021004638281395,1.2135127651672395
56.84,-1.1515397816911939,-1.1022207694597765,1.2117898023122633
56.91,-1.151292548482133,-1.102341075091413,1.210066839457287
56.98,-1.1510453152730717,-1.1024613807230497,1.2083438766023105
57.05,-1.1507980820640105,-1.1025816863546867,1.2066209137473343
57.12,-1.1505508488549492,-1.1027019919863235,1.2048979508923578
57.19,-1.1503036156458881,-1.10282229761796,1.2031749880373812
57.26,-1.150056382436827,-1.1029426032495968,1.2014520251824048
57.33,-1.149809149227766,-1.1030629088812336,1.1997290623274286
57.4,-1.1495619160187047,-1.1031832145128704,1.198006099472452
57.47,-1.1493146828096434,-1.1033035201445072,1.1962831366174753
57.54,-1.1490674496005824,-1.1034238257761437,1.1945601737624991
57.61,-1.1488202163915213,-1.1035441314077805,1.1928372109075227
57.68,-1.1485729831824603,-1.1036644370394175,1.191114248052546
57.75,-1.1483257499733988,-1.103784742671054,1.1893912851975696
57.82,-1.1480785167643377,-1.103905048302691,1.1876683223425935
57.89,-1.1478312835552764,-1.1040253539343277,1.1859453594876168
57.96,-1.1475840503462154,-1.1041456595659642,1.1842223966326406
58.03,-1.1473368171371543,-1.104265965197601,1.1824994337776642
58.1,-1.147089583928093,-1.1043862708292378,1.1807764709226878
58.17,-1.146842350719032,-1.1045065764608746,1.1790535080677111
58.24,-1.1465951175099707,-1.1046268820925111,1.177330545212735
58.31,-1.1463478843009096,-1.104747187724148,1.1756075823577585
58.38,-1.1461006510918483,-1.1048674933557847,1.1738846195027817
58.45,-1.1458534178827873,-1.1049877989874217,1.1721616566478055
58.52,-1.145606184673726,-1.1051081046190583,1.170438693792829
58.59,-1.145358951464665,-1.105228410250695,1.1687157309378526
58.66,-1.1451117182556037,-1.1053487158823319,1.1669927680828767
58.73,-1.1448644850465426,-1.1054690215139684,1.1652698052279
58.8,-1.1446172518374815,-1.1055893271456054,1.1635468423729236
58.87,-1.1443700186284202,-1.105709632777242,1.1618238795179472
58.94,-1.1441227854193592,-1.105829938408879,1.160100916662971
59.01,-1.143875552210298,-1.1059502440405156,1.1583779538079941
59.08,-1.1436283190012366,-1.1060705496721521,1.1566549909530177
59.15,-1.1433810857921756,-1.106190855303789,1.1549320280980415
59.22,-1.1431338525831143,-1.1063111609354255,1.1532090652430649
59.29,-1.1428866193740532,-1.1064314665670625,1.1514861023880885
59.36,-1.142639386164992,-1.106551772198699,1.149763139533112
59.43,-1.1423921529559309,-1.106672077830336,1.1480401766781356
59.5,-1.1421449197468698,-1.1067923834619726,1.1463172138231592
59.57,-1.1418976865378088,-1.1069126890936094,1.144594250968183
59.64,-1.1416504533287475,-1.1070329947252462,1.1428712881132066
59.71,-1.1414032201196864,-1.1071533003568832,1.14114832525823
59.78,-1.141155986910625,-1.1072736059885198,1.1394253624032535
59.85,-1.1409087537015639,-1.1073939116201563,1.1377023995482771
59.92,-1.1406615204925028,-1.1075142172517933,1.1359794366933007
59.99,-1.1404142872834417,-1.10763452288343,1.134256473838324
60.06,-1.1401670540743805,-1.107754828515067,1.1325335109833479
60.13,-1.1399198208653194,-1.1078751341467035,1.1308105481283715
60.2,-1.1396725876562583,-1.1079954397783405,1.129087585273395
60.27,-1.139425354447197,-1.1081157454099768,1.1273646224184184
60.34,-1.139178121238136,-1.1082360510416136,1.1256416595634422
60.41,-1.138930888029075,-1.1083563566732504,1.123918696708466
60.48,-1.1386836548200137,-1.1084766623048872,1.1221957338534896
60.55,-1.1384364216109522,-1.1085969679365237,1.120472770998513
60.62,-1.138189188401891,-1.1087172735681605,1.1187498081435365
60.69,-1.13794195519283,-1.1088375791997973,1.11702684528856
60.76,-1.137694721983769,-1.108957884831434,1.1153038824335837
60.83,-1.137447488774708,-1.1090781904630707,1.1135809195786073
60.9,-1.1372002555656466,-1.1091984960947077,1.1118579567236309
60.97,-1.1369530223565856,-1.1093188017263445,1.1101349938686544
61.04,-1.1367057891475243,-1.1094391073579812,1.108412031013678
61.11,-1.136458555938463,-1.1095594129896178,1.1066890681587016
61.18,-1.136211322729402,-1.1096797186212548,1.1049661053037254
