,Wd,We,"theta(Wd,We)","x(Wd,We)","y(Wd,We)"
7.21,2.293065592837767,2.296264297258238,-0.02331753671450329,0.5015848115089249,0.7125104978755332
7.28,2.293707061611679,2.297252749314897,-0.024576815453937258,0.5070099626043136,0.7123023709203374
7.35,2.294348530385591,2.2982412013715563,-0.02582322075577645,0.5124351136997022,0.7120942439651416
7.42,2.294989999159503,2.2992296534282155,-0.027055754870711247,0.5178602647950907,0.7118861170099458
7.49,2.295631467933415,2.300218105484875,-0.028273420049431973,0.5232854158904795,0.7116779900547499
7.56,2.2962729367073265,2.301206557541534,-0.029475218542628877,0.528710566985868,0.711469863099554
7.63,2.2969144054812385,2.3021950095981936,-0.030660152600992398,0.5341357180812567,0.7112617361443582
7.7,2.2975558742551505,2.3031834616548528,-0.031827224475212836,0.5395608691766455,0.7110536091891623
7.77,2.298197343029062,2.304171913711512,-0.03297543641598043,0.5449860202720339,0.7108454822339664
7.84,2.298838811802974,2.3051603657681707,-0.03410379067398561,0.5504111713674228,0.7106373552787706
7.91,2.299480280576886,2.30614881782483,-0.035211289499918696,0.5558363224628114,0.7104292283235747
7.98,2.300121749350798,2.3071372698814896,-0.03629693514446998,0.5612614735582,0.7102211013683788
8.05,2.3007632181247097,2.3081257219381484,-0.03735972985832979,0.5666866246535888,0.710012974413183
8.12,2.3014046868986218,2.309114173994808,-0.03839867589218845,0.5721117757489772,0.709804847457987
8.19,2.3020461556725333,2.3101026260514668,-0.039412775496736344,0.5775369268443659,0.7095967205027912
8.26,2.3026876244464454,2.3110910781081264,-0.040401030922663755,0.5829620779397546,0.7093885935475953
8.33,2.3033290932203574,2.3120795301647856,-0.041362444420661,0.5883872290351432,0.7091804665923994
8.4,2.3039705619942694,2.313067982221445,-0.04229601824141843,0.593812380130532,0.7089723396372036
8.47,2.3046120307681814,2.314056434278104,-0.043200754635626414,0.5992375312259206,0.7087642126820077
8.54,2.305253499542093,2.3150448863347632,-0.0440756558539752,0.604662682321309,0.7085560857268118
8.61,2.305894968316005,2.3160333383914224,-0.04491972414715514,0.6100878334166978,0.7083479587716159
8.68,2.306536437089917,2.3170217904480817,-0.04573196176585664,0.6155129845120865,0.7081398318164202
8.75,2.3071779058638286,2.318010242504741,-0.046511370960769925,0.620938135607475,0.7079317048612243
8.82,2.307819374637741,2.3189986945614,-0.047256953982585385,0.6263632867028638,0.7077235779060284
8.89,2.3084608434116527,2.3199871466180593,-0.0479677130819933,0.6317884377982524,0.7075154509508326
8.96,2.3091023121855647,2.3209755986747185,-0.04864265050968407,0.6372135888936411,0.7073073239956367
9.03,2.3097437809594767,2.3219640507313777,-0.049280768516347925,0.6426387399890297,0.7070991970404408
9.1,2.3103852497333883,2.322952502788037,-0.049881069352675264,0.6480638910844183,0.7068910700852449
9.17,2.3110267185073003,2.323940954844696,-0.050442555269356426,0.653489042179807,0.706682943130049
9.24,2.3116681872812124,2.3249294069013553,-0.050964228517081725,0.6589141932751956,0.7064748161748531
9.31,2.3123096560551244,2.3259178589580145,-0.051445091346541454,0.6643393443705844,0.7062666892196573
9.38,2.3129511248290364,2.326906311014674,-0.05188414600842595,0.669764495465973,0.7060585622644615
9.45,2.313592593602948,2.327894763071333,-0.052280394753425594,0.6751896465613615,0.7058504353092656
