,"x(Wd,We)","y(Wd,We)","theta(Wd,We)",Wd,We
114.94,1.74,1.13,0.39,-2.34,-2.26
115.01,1.73,1.12,0.39,-2.54,-2.59
115.08,1.73,1.12,0.39,-2.65,-2.76
115.15,1.72,1.12,0.4,-2.26,-2.42
115.22,1.72,1.12,0.4,-2.26,-2.4
115.29,1.71,1.11,0.41,-2.37,-2.59
115.36,1.71,1.11,0.41,-2.17,-2.4
115.43,1.7,1.11,0.41,-2.51,-2.45
115.5,1.7,1.11,0.41,-2.62,-2.65
115.57,1.69,1.1,0.41,-2.4,-2.51
115.64,1.69,1.1,0.41,-2.29,-2.48
115.71,1.68,1.1,0.42,-2.2,-2.54
115.78,1.67,1.1,0.42,-2.31,-2.4
115.85,1.67,1.1,0.42,-2.12,-2.2
115.92,1.67,1.09,0.43,-1.9,-2.2
115.99,1.66,1.09,0.43,-2.4,-2.29
116.06,1.66,1.09,0.43,-1.98,-2.15
116.13,1.65,1.09,0.43,-2.2,-2.34
116.2,1.65,1.09,0.43,-2.15,-1.95
116.27,1.64,1.08,0.43,-2.09,-1.98
116.34,1.64,1.08,0.42,-2.45,-2.06
116.41,1.63,1.08,0.42,-2.31,-2.12
116.48,1.63,1.08,0.41,-2.56,-2.29
116.55,1.62,1.07,0.41,-2.62,-2.4
116.62,1.62,1.07,0.41,-2.42,-2.48
116.69,1.61,1.07,0.41,-2.37,-2.54
116.76,1.61,1.07,0.41,-2.34,-2.31
116.83,1.6,1.07,0.41,-2.06,-2.17
116.9,1.6,1.06,0.42,-2.09,-2.23
116.97,1.59,1.06,0.41,-2.23,-2.12
117.04,1.59,1.06,0.42,-2.03,-2.26
117.11,1.58,1.06,0.42,-2.17,-2.12
117.18,1.58,1.05,0.42,-2.12,-2.23
117.25,1.57,1.05,0.43,-2.2,-2.51
117.32,1.57,1.05,0.43,-2.23,-2.34
117.39,1.56,1.05,0.43,-1.98,-2.17
117.46,1.56,1.05,0.43,-2.29,-2.31
117.53,1.55,1.04,0.43,-2.15,-1.98
117.6,1.55,1.04,0.43,-2.51,-2.45
117.67,1.54,1.04,0.42,-2.68,-2.48
117.74,1.54,1.04,0.43,-2.59,-2.73
117.81,1.53,1.03,0.43,-2.45,-2.73
117.88,1.53,1.03,0.44,-2.37,-2.59
117.95,1.52,1.03,0.43,-2.23,-2.15
118.02,1.52,1.03,0.44,-2.17,-2.37
118.09,1.51,1.02,0.44,-2.51,-2.37
118.16,1.51,1.02,0.44,-2.51,-2.51
118.23,1.5,1.02,0.44,-2.42,-2.68
118.3,1.49,1.02,0.45,-2.54,-2.82
118.37,1.49,1.01,0.45,-1.84,-2.23
118.44,1.49,1.01,0.46,-2.31,-2.54
118.51,1.48,1.01,0.46,-2.4,-2.48
118.58,1.47,1.01,0.46,-2.37,-2.45
118.65,1.47,1.0,0.46,-2.59,-2.54
118.72,1.46,1.0,0.46,-2.54,-2.42
118.79,1.46,1.0,0.45,-2.03,-1.84
118.86,1.46,1.0,0.45,-2.12,-1.95
118.93,1.45,1.0,0.45,-2.01,-1.9
119.0,1.45,0.99,0.45,-2.2,-2.06
119.07,1.44,0.99,0.44,-2.42,-2.12
119.14,1.44,0.99,0.43,-2.4,-1.98
119.21,1.43,0.99,0.43,-2.48,-2.45
119.28,1.43,0.98,0.42,-2.31,-1.81
119.35,1.42,0.98,0.43,-2.09,-2.45
119.42,1.42,0.98,0.43,-2.17,-2.03
119.49,1.41,0.98,0.42,-2.09,-1.98
119.56,1.41,0.98,0.42,-2.23,-2.26
119.63,1.4,0.97,0.42,-1.89,-1.81
119.7,1.4,0.97,0.43,-1.92,-2.29
119.77,1.4,0.97,0.43,-2.23,-2.15
119.84,1.39,0.97,0.43,-2.12,-2.23
119.91,1.39,0.97,0.43,-2.15,-2.31
119.98,1.38,0.96,0.44,-1.87,-2.12
120.05,1.38,0.96,0.44,-1.9,-2.12
120.12,1.37,0.96,0.44,-1.9,-1.64
120.19,1.37,0.96,0.44,-1.84,-2.01
120.26,1.36,0.96,0.44,-2.06,-1.9
120.33,1.36,0.95,0.44,-1.87,-1.98
120.4,1.36,0.95,0.44,-2.37,-2.31
120.47,1.35,0.95,0.44,-2.2,-2.37
120.54,1.35,0.95,0.44,-2.51,-2.59
120.61,1.34,0.94,0.44,-2.45,-2.34
120.68,1.33,0.94,0.44,-2.23,-2.37
120.75,1.33,0.94,0.45,-2.37,-2.56
120.82,1.32,0.94,0.45,-2.23,-2.56
120.89,1.32,0.93,0.45,-2.4,-2.31
120.96,1.31,0.93,0.46,-2.37,-2.54
121.03,1.31,0.93,0.46,-1.76,-2.15
121.1,1.31,0.93,0.47,-1.76,-2.17
121.17,1.3,0.92,0.48,-1.78,-2.45
121.24,1.3,0.92,0.49,-2.01,-2.29
121.31,1.29,0.92,0.5,-1.98,-2.45
121.38,1.29,0.92,0.51,-2.23,-2.68
121.45,1.28,0.91,0.51,-2.37,-2.26
121.52,1.28,0.91,0.5,-2.45,-2.12
121.59,1.27,0.91,0.49,-2.48,-2.26
121.66,1.27,0.91,0.49,-2.37,-2.06
121.73,1.26,0.9,0.49,-2.23,-2.31
121.8,1.26,0.9,0.48,-2.45,-2.15
121.87,1.25,0.9,0.48,-2.54,-2.37
121.94,1.25,0.9,0.48,-2.56,-2.37
122.01,1.24,0.89,0.48,-2.56,-2.54
122.08,1.24,0.89,0.48,-2.42,-2.54
122.15,1.23,0.89,0.48,-2.17,-2.48
122.22,1.23,0.89,0.49,-2.26,-2.51
122.29,1.22,0.88,0.49,-2.29,-2.26
122.36,1.22,0.88,0.49,-2.29,-2.37
122.43,1.21,0.88,0.49,-2.4,-2.48
122.5,1.21,0.88,0.49,-2.2,-2.29
122.57,1.2,0.87,0.5,-2.31,-2.54
122.64,1.2,0.87,0.5,-2.45,-2.29
122.71,1.19,0.87,0.5,-2.03,-2.12
122.78,1.19,0.86,0.5,-2.01,-2.31
122.85,1.18,0.86,0.5,-2.09,-1.95
122.92,1.18,0.86,0.5,-2.2,-2.34
122.99,1.17,0.86,0.5,-2.56,-2.51
123.06,1.17,0.85,0.5,-2.31,-2.37
123.13,1.16,0.85,0.5,-2.56,-2.68
123.2,1.16,0.85,0.51,-2.45,-2.54
123.27,1.15,0.85,0.51,-2.03,-2.2
123.34,1.15,0.84,0.51,-2.04,-2.29
123.41,1.15,0.84,0.52,-2.2,-2.4
123.48,1.14,0.84,0.52,-2.09,-2.31
123.55,1.14,0.84,0.52,-2.45,-2.54
123.62,1.13,0.83,0.53,-2.29,-2.48
123.69,1.13,0.83,0.53,-2.09,-2.34
123.76,1.12,0.83,0.54,-2.09,-2.54
123.83,1.12,0.82,0.55,-1.73,-2.23
123.9,1.11,0.82,0.56,-1.84,-2.29
123.97,1.11,0.82,0.57,-2.12,-2.56
124.04,1.1,0.82,0.57,-2.29,-2.31
124.11,1.1,0.81,0.57,-1.87,-1.84
124.18,1.1,0.81,0.57,-2.06,-1.98
124.25,1.09,0.81,0.56,-1.9,-1.64
124.32,1.09,0.81,0.56,-2.01,-1.98
124.39,1.08,0.8,0.56,-2.12,-2.01
124.46,1.08,0.8,0.56,-2.23,-2.26
124.53,1.08,0.8,0.55,-2.48,-2.12
124.6,1.07,0.79,0.55,-2.45,-2.31
124.67,1.07,0.79,0.55,-2.4,-2.31
124.74,1.06,0.79,0.55,-2.34,-2.31
124.81,1.06,0.79,0.55,-2.2,-2.34
124.88,1.05,0.78,0.55,-2.23,-2.15
124.95,1.05,0.78,0.55,-2.34,-2.15
125.02,1.04,0.78,0.55,-2.09,-2.15
125.09,1.04,0.78,0.54,-2.2,-2.06
125.16,1.03,0.77,0.54,-2.12,-2.17
125.23,1.03,0.77,0.55,-2.01,-2.03
125.3,1.03,0.77,0.54,-2.17,-1.98
125.37,1.02,0.77,0.54,-2.03,-1.98
125.44,1.02,0.76,0.54,-2.01,-1.81
125.51,1.01,0.76,0.54,-1.84,-1.87
125.58,1.01,0.76,0.53,-1.95,-1.67
125.65,1.01,0.76,0.53,-2.12,-1.84
125.72,1.0,0.75,0.52,-2.2,-1.98
125.79,1.0,0.75,0.52,-2.48,-2.26
125.86,0.99,0.75,0.51,-2.48,-2.29
125.93,0.99,0.75,0.51,-2.54,-2.29
126.0,0.98,0.74,0.5,-2.68,-2.26
126.07,0.98,0.74,0.5,-2.26,-1.98
126.14,0.97,0.74,0.5,-2.29,-2.29
126.21,0.97,0.73,0.49,-2.45,-2.09
126.28,0.96,0.73,0.49,-2.4,-2.29
126.35,0.96,0.73,0.48,-2.54,-2.29
126.42,0.95,0.73,0.48,-2.43,-2.31
126.49,0.95,0.72,0.49,-1.81,-2.17
126.56,0.94,0.72,0.49,-1.67,-1.9
126.63,0.94,0.72,0.5,-1.34,-1.9
126.7,0.94,0.72,0.51,-1.51,-1.73
126.77,0.93,0.72,0.51,-1.76,-1.95
126.84,0.93,0.71,0.51,-2.01,-1.84
126.91,0.93,0.71,0.51,-1.78,-1.9
126.98,0.92,0.71,0.51,-2.06,-2.06
127.05,0.92,0.71,0.5,-1.92,-1.7
127.12,0.91,0.71,0.5,-2.29,-1.98
127.19,0.91,0.7,0.5,-1.98,-1.95
127.26,0.9,0.7,0.5,-2.31,-2.29
127.33,0.9,0.7,0.5,-2.17,-2.23
127.4,0.9,0.7,0.5,-2.29,-2.23
127.47,0.89,0.69,0.5,-2.29,-2.2
127.54,0.89,0.69,0.49,-1.9,-1.84
127.61,0.88,0.69,0.5,-1.84,-2.04
127.68,0.88,0.69,0.5,-1.53,-1.73
127.75,0.88,0.68,0.5,-1.78,-1.81
127.82,0.87,0.68,0.5,-1.39,-1.45
127.89,0.87,0.68,0.5,-1.67,-1.7
127.96,0.87,0.68,0.51,-1.53,-1.73
128.03,0.86,0.68,0.51,-1.76,-1.87
128.1,0.86,0.68,0.52,-1.65,-1.9
128.17,0.85,0.67,0.52,-1.59,-1.92
128.24,0.85,0.67,0.52,-1.62,-1.73
128.31,0.85,0.67,0.53,-1.67,-1.92
128.38,0.84,0.67,0.53,-1.87,-1.87
128.45,0.84,0.66,0.53,-1.64,-1.95
128.52,0.84,0.66,0.54,-1.76,-1.78
128.59,0.83,0.66,0.54,-1.7,-2.01
128.66,0.83,0.66,0.54,-1.78,-1.73
128.73,0.83,0.66,0.55,-1.7,-2.09
128.8,0.82,0.65,0.55,-1.98,-1.9
128.87,0.82,0.65,0.55,-2.06,-2.29
128.94,0.81,0.65,0.55,-2.06,-2.03
129.01,0.81,0.65,0.55,-2.06,-2.17
129.08,0.8,0.64,0.55,-1.98,-2.12
129.15,0.8,0.64,0.56,-1.92,-1.95
129.22,0.8,0.64,0.56,-1.73,-2.17
129.29,0.79,0.64,0.57,-1.87,-2.23
129.36,0.79,0.63,0.58,-1.56,-2.29
129.43,0.78,0.63,0.59,-1.84,-2.31
129.5,0.78,0.63,0.6,-1.76,-2.26
129.57,0.78,0.62,0.61,-1.98,-2.54
129.64,0.77,0.62,0.62,-2.15,-2.4
129.71,0.77,0.62,0.62,-2.23,-2.42
129.78,0.76,0.61,0.64,-1.78,-2.51
129.85,0.76,0.61,0.65,-1.92,-2.48
129.92,0.75,0.61,0.66,-1.48,-2.26
129.99,0.75,0.61,0.67,-1.87,-2.4
130.06,0.75,0.6,0.68,-1.81,-2.01
130.13,0.74,0.6,0.68,-2.06,-1.95
130.2,0.74,0.6,0.68,-1.9,-2.01
130.27,0.74,0.59,0.67,-2.31,-2.15
130.34,0.73,0.59,0.67,-2.23,-2.09
130.41,0.73,0.59,0.67,-2.12,-1.95
130.48,0.72,0.58,0.67,-2.37,-2.23
130.55,0.72,0.58,0.66,-2.23,-2.12
130.62,0.72,0.58,0.66,-2.45,-2.15
130.69,0.71,0.57,0.65,-2.67,-2.31
130.76,0.71,0.57,0.65,-2.45,-2.2
130.83,0.7,0.57,0.65,-2.4,-2.42
130.9,0.7,0.56,0.65,-2.42,-2.4
130.97,0.69,0.56,0.64,-2.15,-1.95
131.04,0.69,0.56,0.64,-2.31,-2.31
131.11,0.68,0.55,0.64,-2.4,-2.15
131.18,0.68,0.55,0.64,-2.09,-2.23
131.25,0.68,0.55,0.64,-2.26,-2.37
131.32,0.67,0.55,0.64,-2.12,-1.9
131.39,0.67,0.54,0.64,-2.12,-2.01
131.46,0.66,0.54,0.63,-2.04,-1.7
131.53,0.66,0.54,0.63,-1.9,-2.04
131.6,0.66,0.53,0.62,-2.26,-1.92
131.67,0.65,0.53,0.62,-2.2,-2.17
131.74,0.65,0.53,0.62,-2.42,-2.17
131.81,0.64,0.52,0.61,-2.56,-2.31
131.88,0.64,0.52,0.61,-2.59,-2.42
131.95,0.63,0.52,0.61,-2.4,-2.29
132.02,0.63,0.51,0.61,-2.59,-2.51
132.09,0.62,0.51,0.61,-2.59,-2.62
132.16,0.62,0.51,0.61,-2.37,-2.23
132.23,0.61,0.5,0.6,-2.45,-2.4
132.3,0.61,0.5,0.61,-2.4,-2.45
132.37,0.61,0.5,0.6,-2.34,-2.23
132.44,0.6,0.49,0.6,-2.4,-2.43
132.51,0.6,0.49,0.61,-2.17,-2.45
132.58,0.59,0.49,0.62,-1.92,-2.23
132.65,0.59,0.49,0.62,-2.09,-2.48
132.72,0.58,0.48,0.62,-2.12,-2.23
132.79,0.58,0.48,0.62,-2.17,-1.95
132.86,0.58,0.48,0.62,-2.03,-2.01
132.93,0.57,0.47,0.62,-2.31,-2.12
133.0,0.57,0.47,0.62,-2.2,-2.51
133.07,0.56,0.47,0.63,-2.09,-2.42
133.14,0.56,0.46,0.63,-2.34,-2.37
133.21,0.55,0.46,0.63,-2.29,-2.37
133.28,0.55,0.46,0.63,-2.62,-2.48
133.35,0.54,0.45,0.62,-2.67,-2.23
133.42,0.54,0.45,0.62,-2.51,-2.45
133.49,0.53,0.45,0.62,-2.42,-2.56
133.56,0.53,0.44,0.62,-2.03,-2.17
133.63,0.53,0.44,0.63,-2.2,-2.4
133.7,0.52,0.44,0.63,-2.34,-2.4
133.77,0.52,0.43,0.62,-2.23,-1.98
133.84,0.51,0.43,0.63,-2.12,-2.34
133.91,0.51,0.43,0.63,-2.23,-2.26
133.98,0.5,0.43,0.63,-2.23,-2.23
134.05,0.5,0.42,0.63,-2.29,-2.29
134.12,0.49,0.42,0.62,-2.4,-2.12
134.19,0.49,0.42,0.63,-1.92,-2.31
134.26,0.49,0.41,0.63,-1.98,-2.17
134.33,0.48,0.41,0.63,-2.15,-2.09
134.4,0.48,0.41,0.64,-2.2,-2.29
134.47,0.47,0.4,0.63,-2.23,-2.12
134.54,0.47,0.4,0.64,-2.15,-2.34
134.61,0.47,0.4,0.64,-2.2,-2.23
134.68,0.46,0.39,0.64,-2.34,-2.48
134.75,0.46,0.39,0.65,-2.26,-2.56
134.82,0.45,0.39,0.65,-2.34,-2.51
134.89,0.45,0.38,0.66,-2.15,-2.45
134.96,0.44,0.38,0.66,-2.17,-2.43
135.03,0.44,0.38,0.66,-2.28,-2.51
135.1,0.43,0.37,0.67,-2.37,-2.45
135.17,0.43,0.37,0.67,-2.34,-2.62
135.24,0.43,0.37,0.68,-2.23,-2.56
135.31,0.42,0.36,0.68,-1.87,-2.09
135.38,0.42,0.36,0.69,-1.87,-2.29
135.45,0.41,0.36,0.69,-1.9,-2.09
135.52,0.41,0.35,0.7,-1.95,-2.2
135.59,0.41,0.35,0.71,-1.98,-2.4
135.66,0.4,0.35,0.71,-2.29,-2.31
135.73,0.4,0.34,0.7,-2.15,-2.01
135.8,0.39,0.34,0.7,-2.42,-2.34
135.87,0.39,0.34,0.7,-2.45,-2.17
135.94,0.39,0.33,0.7,-2.51,-2.4
136.01,0.38,0.33,0.69,-2.62,-2.42
136.08,0.38,0.32,0.68,-2.73,-2.37
136.15,0.37,0.32,0.68,-2.56,-2.54
136.22,0.37,0.32,0.68,-2.48,-2.29
136.29,0.36,0.31,0.68,-2.56,-2.43
136.36,0.36,0.31,0.68,-2.48,-2.37
136.43,0.35,0.31,0.67,-2.31,-2.26
136.5,0.35,0.3,0.67,-2.43,-2.26
136.57,0.34,0.3,0.67,-2.28,-2.31
136.64,0.34,0.3,0.67,-1.87,-1.84
136.71,0.34,0.29,0.67,-2.09,-1.98
136.78,0.33,0.29,0.67,-1.92,-1.87
136.85,0.33,0.29,0.67,-1.95,-2.06
136.92,0.33,0.29,0.67,-1.9,-2.12
136.99,0.32,0.28,0.68,-2.2,-2.23
137.06,0.32,0.28,0.68,-2.34,-2.42
137.13,0.31,0.28,0.68,-2.17,-2.12
137.2,0.31,0.27,0.67,-2.48,-2.43
137.27,0.3,0.27,0.68,-2.54,-2.65
137.34,0.3,0.26,0.68,-2.59,-2.65
137.41,0.29,0.26,0.68,-2.62,-2.65
137.48,0.29,0.26,0.68,-2.65,-2.73
137.55,0.29,0.25,0.69,-2.23,-2.54
137.62,0.28,0.25,0.69,-2.23,-2.34
137.69,0.28,0.25,0.69,-2.31,-2.42
137.76,0.27,0.24,0.68,-2.67,-2.4
137.83,0.27,0.24,0.68,-2.54,-2.43
137.9,0.26,0.23,0.68,-2.54,-2.48
137.97,0.26,0.23,0.69,-2.03,-2.26
138.04,0.26,0.23,0.69,-1.9,-1.92
138.11,0.25,0.22,0.69,-1.87,-2.15
138.18,0.25,0.22,0.7,-1.9,-2.06
138.25,0.24,0.22,0.71,-1.67,-2.34
138.32,0.24,0.22,0.71,-2.06,-2.29
138.39,0.24,0.21,0.71,-2.09,-2.03
138.46,0.23,0.21,0.71,-2.34,-2.29
138.53,0.23,0.2,0.71,-2.48,-2.54
138.6,0.22,0.2,0.72,-2.15,-2.42
138.67,0.22,0.2,0.72,-2.34,-2.59
138.74,0.21,0.19,0.72,-2.48,-2.59
138.81,0.21,0.19,0.72,-2.15,-2.09
138.88,0.21,0.19,0.73,-2.34,-2.51
138.95,0.2,0.18,0.73,-2.28,-2.4
139.02,0.2,0.18,0.73,-2.26,-2.42
139.09,0.19,0.17,0.73,-2.54,-2.68
139.16,0.19,0.17,0.74,-2.2,-2.31
139.23,0.19,0.17,0.73,-2.17,-2.09
139.3,0.18,0.16,0.74,-2.12,-2.23
139.37,0.18,0.16,0.74,-1.7,-1.73
139.44,0.18,0.16,0.74,-2.06,-2.12
139.51,0.17,0.15,0.74,-2.17,-2.17
139.58,0.17,0.15,0.74,-2.34,-2.43
139.65,0.16,0.15,0.74,-2.48,-2.56
139.72,0.16,0.14,0.74,-2.2,-2.26
139.79,0.15,0.14,0.74,-2.45,-2.31
139.86,0.15,0.14,0.74,-2.4,-2.34
139.93,0.15,0.13,0.74,-2.15,-2.17
140.0,0.14,0.13,0.74,-2.51,-2.54
140.07,0.14,0.12,0.74,-2.54,-2.34
140.14,0.13,0.12,0.73,-2.56,-2.42
140.21,0.13,0.12,0.74,-2.51,-2.7
140.28,0.12,0.11,0.73,-2.84,-2.56
140.35,0.12,0.11,0.73,-2.51,-2.28
140.42,0.12,0.1,0.72,-2.7,-2.56
140.49,0.11,0.1,0.72,-2.68,-2.56
140.56,0.11,0.1,0.72,-2.31,-2.26
140.63,0.1,0.09,0.72,-1.92,-2.06
140.7,0.1,0.09,0.73,-2.06,-2.17
140.77,0.1,0.09,0.73,-1.78,-1.78
140.84,0.09,0.08,0.73,-2.23,-2.26
140.91,0.09,0.08,0.73,-2.01,-2.12
140.98,0.08,0.08,0.73,-2.56,-2.54
141.05,0.08,0.07,0.73,-2.56,-2.54
141.12,0.08,0.07,0.73,-2.34,-2.42
141.19,0.07,0.06,0.73,-2.56,-2.51
141.26,0.07,0.06,0.73,-2.62,-2.56
141.33,0.06,0.06,0.73,-2.31,-2.31
141.4,0.06,0.05,0.73,-2.34,-2.34
141.47,0.05,0.05,0.73,-2.56,-2.62
141.54,0.05,0.04,0.73,-2.23,-2.37
141.61,0.04,0.04,0.73,-2.34,-2.43
141.68,0.04,0.04,0.74,-2.43,-2.59
141.75,0.04,0.03,0.74,-1.89,-2.03
141.82,0.03,0.03,0.74,-2.15,-2.17
