tempo_s,phi_d,phi_e,x_m,y_m,theta_rad
2.2604520904180836,-4.7264150007808325,4.6593533184199805,0.0238131163010897,-0.010688262826974432,0.346591989325316
2.2614522904580916,-5.025833077899467,4.750407682170539,0.023812043830010857,-0.010688650172603092,0.3444206970882779
2.2624524904980996,-5.323024931198525,4.840624815866933,0.023807635698446922,-0.01069023145120382,0.3421590734312854
2.2634526905381076,-5.617845490530353,4.929988674236493,0.023799908731526705,-0.010692983549375238,0.3398078270500348
2.2644528905781156,-5.910150720570028,5.018483378958811,0.023788881613111514,-0.010696881863701109,0.337367703912468
2.2654530906181236,-6.199797692131416,5.106093221271889,0.023774574894451516,-0.010701900345167716,0.3348394869807553
2.2664532906581316,-6.486644653010901,5.192802664542938,0.023757011002490277,-0.010708011546103666,0.33222399591617696
2.2674534906981396,-6.770551098321881,5.278596346803009,0.02373621424774054,-0.010715186669574113,0.32952208676702177
2.2684536907381476,-7.05137784028616,5.363459083245879,0.02371221083165225,-0.010723395621156744,0.3267346516396273
2.2694538907781556,-7.3289870774469605,5.447375868690088,0.023685028853392222,-0.010732607063022202,0.3238626183526972
2.2704540908181636,-7.603242463266075,5.5303318800039465,0.023654698315953373,-0.010742788470237023,0.32090695007503717
2.2714542908581716,-7.8740091740743745,5.612312478493781,0.023621251131510573,-0.01075390618920259,0.3178686449468606
2.2724544908981796,-8.141153976337552,5.693303212254033,0.023584721125939276,-0.010765925498139118,0.31474873568482237
2.2734546909381876,-8.404545293205242,5.773289818479863,0.02354514404241287,-0.010778810669519176,0.3115482891709474
2.2744548909781956,-8.66405327030875,5.852258225741392,0.023502557543994603,-0.010792525034350952,0.30826840602562927
2.2754550910182036,-8.919549840774181,5.930194556219331,0.023457001215140272,-0.01080703104820712,0.3049102201648809
2.2764552910582116,-9.170908789417712,6.007085127902067,0.023408516562028532,-0.010822290358891044,0.301474898342028
2.2774554910982197,-9.418005816089758,6.082916456743423,0.023357147011636766,-0.010838263875627925,0.29796363967404355
2.2784556911382277,-9.660718598137134,6.157675258781029,0.02330293790948177,-0.010854911839664635,0.2943776751527289
2.2794558911782357,-9.89892685194936,6.231348452215142,0.023245936515946256,-0.01087219389615811,0.290718267140955
2.2804560912182437,-10.132512393558653,6.303923159447453,0.023186192001114308,-0.010890069167228617,0.28698670885418476
