,Wd,We,"theta(Wd,We)","x(Wd,We)","y(Wd,We)"
8.33,0.11135658115318849,0.10896445421825435,0.009178033422167994,0.10605927638182956,-0.011423750840344353
8.4,0.12193272747804959,0.11795449853940324,0.009345304914782037,0.11038797493732996,-0.01138024453695428
8.47,0.13250887380291063,0.12694454286055207,0.009512528306705448,0.11471667349283036,-0.01133673823356421
8.54,0.14308502012777147,0.13593458718170073,0.009679662629116341,0.11904537204833067,-0.011293231930174142
8.61,0.15366116645263256,0.1449246315028496,0.009846666913192824,0.12337407060383107,-0.011249725626784071
8.68,0.16423731277749362,0.15391467582399848,0.010013500190113009,0.12770276915933146,-0.011206219323393999
8.75,0.1748134591023547,0.16290472014514734,0.010180121491055,0.13203146771483187,-0.011162713020003929
8.82,0.1853896054272158,0.17189476446629623,0.010346489847196915,0.1363601662703323,-0.011119206716613858
8.89,0.1959657517520769,0.1808848087874451,0.010512564289716865,0.14068886482583268,-0.011075700413223788
8.96,0.20654189807693799,0.18987485310859398,0.01067830384979295,0.1450175633813331,-0.011032194109833715
9.03,0.2171180444017988,0.19886489742974262,0.010843667558603285,0.1493462619368334,-0.010988687806443647
9.1,0.3940631717202334,0.3247034514732335,0.011008614447325983,0.15367496049233378,-0.010945181503053576
9.17,0.571008299038668,0.45054200551672435,0.011173103547139157,0.1580036590478342,-0.010901675199663502
9.24,0.7479534263571025,0.5763805595602153,0.011337093889220908,0.16233235760333461,-0.010858168896273434
9.31,0.9248985536755371,0.7022191136037061,0.011500544504749351,0.16666105615883497,-0.010814662592883361
9.38,1.1018436809939716,0.828057667647197,0.011663414424902593,0.17098975471433542,-0.010771156289493291
9.45,1.2787888083124017,0.9538962216906847,0.011825662680858747,0.1753184532698357,-0.010727649986103219
9.52,1.4557339356308363,1.0797347757341755,0.01198724830379593,0.1796471518253361,-0.01068414368271315
9.59,1.6326790629492707,1.2055733297776665,0.01214813032489224,0.18397585038083653,-0.010640637379323078
9.66,1.8096241902677053,1.3314118838211573,0.012308267775325794,0.18830454893633689,-0.010597131075933007
9.73,1.9865693175861399,1.4572504378646483,0.012467619686274701,0.19263324749183733,-0.010553624772542935
9.8,2.1635144449045747,1.583088991908139,0.012626145088917068,0.19696194604733772,-0.010510118469152866
9.87,2.3404595722230046,1.7089275459516269,0.012783803014431003,0.20129064460283802,-0.010466612165762793
9.94,2.517404699541439,1.8347660999951176,0.012940552493994624,0.2056193431583384,-0.010423105862372724
10.01,2.586414318757854,1.9606046540386086,0.013096352558786039,0.20994804171383882,-0.010379599558982652
10.08,2.655423937974269,2.0864432080820996,0.013251162239983358,0.21427674026933924,-0.010336093255592581
10.15,2.724433557190684,2.2122817621255906,0.01340494056876469,0.21860543882483963,-0.010292586952202509
10.22,2.7934431764070986,2.338120316169081,0.013557646576308143,0.22293413738034007,-0.01024908064881244
10.29,2.862452795623512,2.4639588702125694,0.01370923929379183,0.22726283593584035,-0.010205574345422372
10.36,2.9314624148399266,2.58979742425606,0.013859677752393858,0.23159153449134073,-0.0101620680420323
10.43,3.000472034056342,2.715635978299551,0.014008920983292344,0.23592023304684112,-0.010118561738642229
10.5,3.0694816532727573,2.841474532343042,0.01415692801766539,0.24024893160234156,-0.010075055435252158
10.57,3.138491272489172,2.9673130863865325,0.01430365788669111,0.24457763015784195,-0.010031549131862086
10.64,3.2075008917055867,3.0931516404300234,0.014449069621547617,0.24890632871334234,-0.009988042828472014
10.71,3.276510510922001,3.218990194473515,0.014593122253413018,0.2532350272688428,-0.009944536525081945
10.78,3.3455201301384148,3.3448287485170023,0.014735774813465413,0.25756372582434306,-0.009901030221691873
10.85,3.2988098800328847,3.3209976692742162,0.014876986332882931,0.26189242437984345,-0.009857523918301804
10.92,3.2520996299273546,3.2971665900314293,0.015016715842843673,0.2662211229353439,-0.009814017614911732
10.99,3.205389379821825,3.273335510788643,0.015154922374525748,0.2705498214908442,-0.009770511311521662
11.06,3.158679129716294,3.249504431545856,0.015291564959107265,0.27487852004634467,-0.00972700500813159
11.13,3.111968879610764,3.225673352303069,0.01542660262776634,0.2792072186018451,-0.00968349870474152
11.2,3.065258629505235,3.201842273060283,0.015559994411681072,0.2835359171573454,-0.009639992401351449
11.27,3.0185483793997046,3.1780111938174964,0.015691699342029585,0.28786461571284583,-0.009596486097961378
11.34,2.9718381292941745,3.15418011457471,0.015821676449989986,0.29219331426834616,-0.009552979794571306
11.41,2.925127879188645,3.130349035331923,0.01594988476674038,0.2965220128238466,-0.009509473491181237
11.48,2.8784176290831143,3.106517956089136,0.016076283323458878,0.300850711379347,-0.009465967187791163
11.55,2.831707378977584,3.0826868768463496,0.01620083115132359,0.3051794099348474,-0.009422460884401095
11.62,2.7849971288720554,3.0588557976035635,0.016323487281512627,0.3095081084903477,-0.009378954581011022
11.69,2.738286878766525,3.035024718360776,0.0164442107452041,0.3138368070458481,-0.009335448277620952
11.76,2.691576628660995,3.01119363911799,0.01656296057357612,0.3181655056013485,-0.00929194197423088
11.83,2.6448663785554647,2.987362559875203,0.01667969579780679,0.32249420415684893,-0.009248435670840811
11.9,2.5981561284499346,2.9635314806324162,0.01679437544907423,0.3268229027123494,-0.009204929367450739
11.97,2.5514458783444045,2.9397004013896297,0.016906958558556548,0.3311516012678497,-0.009161423064060667
12.04,2.5047356282388753,2.9158693221468437,0.01701740415743185,0.33548029982335004,-0.0091179167606706
12.11,2.458025378133345,2.8920382429040568,0.01712567127687825,0.33980899837885037,-0.009074410457280527
12.18,2.411315128027815,2.86820716366127,0.017231718948073856,0.3441376969343508,-0.009030904153890457
12.25,2.3646048779222846,2.8443760844184838,0.017335506202196777,0.34846639548985126,-0.008987397850500385
12.32,2.3178946278167545,2.820545005175697,0.017436992070425126,0.3527950940453516,-0.008943891547110316
12.39,2.2711843777112244,2.7967139259329103,0.01753613558393701,0.35712379260085203,-0.008900385243720242
12.46,2.2244741276056943,2.7728828466901234,0.017632895773910542,0.3614524911563525,-0.008856878940330173
12.53,2.177763877500165,2.7490517674473374,0.017727231671523826,0.36578118971185275,-0.008813372636940103
12.6,2.131053627394635,2.7252206882045504,0.017819102307954977,0.37010988826735314,-0.008769866333550033
12.67,2.1373623155198924,2.701389608961764,0.017908466714382114,0.3744385868228536,-0.00872636003015996
12.74,2.1436710036451503,2.6775585297189775,0.017995283921983334,0.3787672853783539,-0.00868285372676989
12.81,2.149979691770408,2.6537274504761905,0.018079512961936748,0.38309598393385436,-0.00863934742337982
12.88,2.156288379895666,2.6298963712334036,0.01816111286542047,0.38742468248935474,-0.008595841119989747
12.95,2.1625970680209234,2.6060652919906175,0.01824004266361261,0.391753381044855,-0.008552334816599677
13.02,2.1689057561461813,2.5822342127478306,0.018316261387691282,0.39608207960035546,-0.008508828513209608
13.09,2.1752144442714387,2.5584031335050446,0.01838972806883459,0.40041077815585585,-0.008465322209819534
13.16,2.1815231323966966,2.5345720542622576,0.01846040173822064,0.4047394767113563,-0.008421815906429465
13.23,2.1878318205219545,2.5107409750194707,0.01852824142702755,0.4090681752668567,-0.008378309603039393
13.3,2.194140508647212,2.486909895776684,0.01859320616643343,0.41339687382235707,-0.008334803299649324
13.37,2.2004491967724693,2.463078816533898,0.018655254987616388,0.4177255723778574,-0.008291296996259252
13.44,2.206757884897727,2.439247737291111,0.018714346921754534,0.42205427093335773,-0.008247790692869184
13.51,2.213066573022985,2.4154166580483247,0.018770441000025975,0.4263829694888582,-0.008204284389479111
13.58,2.219375261148243,2.391585578805538,0.018823496253608834,0.43071166804435856,-0.008160778086089041
13.65,2.2256839492735008,2.3677544995627513,0.018873471713681204,0.43504036659985895,-0.008117271782698969
13.72,2.231992637398758,2.343923420319965,0.018920326411421204,0.4393690651553594,-0.008073765479308898
13.79,2.238301325524016,2.3200923410771783,0.018964019378006944,0.4436977637108597,-0.008030259175918828
13.86,2.2446100136492735,2.296261261834392,0.019004509644616537,0.4480264622663601,-0.007986752872528756
13.93,2.2509187017745313,2.272430182591605,0.019041756242428085,0.4523551608218605,-0.007943246569138687
14.0,2.257227389899789,2.2485991033488184,0.019075718202619697,0.45668385937736095,-0.007899740265748613
14.07,2.2635360780250466,2.2247680241060315,0.01910635455636949,0.4610125579328613,-0.007856233962358544
14.14,2.2698447661503045,2.2009369448632445,0.019133624334855586,0.4653412564883617,-0.007812727658968472
14.21,2.2761534542755624,2.177105865620458,0.01915748656925606,0.4696699550438621,-0.007769221355578402
14.28,2.28246214240082,2.153274786377672,0.01917790029074906,0.4739986535993624,-0.007725715052188331
14.35,2.2887708305260777,2.129443707134885,0.01919482453051267,0.47832735215486283,-0.007682208748798261
14.42,2.2882069482513314,2.1314794238639028,0.01920813602495398,0.4817154569526387,-0.007638702445408189
14.49,2.287643065976585,2.133515140592921,0.0192173823313959,0.4851035617504146,-0.007595196142018119
14.56,2.287079183701839,2.1355508573219386,0.019222028712390322,0.4884916665481905,-0.0075516898386280475
14.63,2.286515301427093,2.1375865740509568,0.01922154043048913,0.49187977134596633,-0.007508183535237976
14.7,2.2859514191523465,2.1396222907799745,0.019215382748244213,0.4952678761437422,-0.0074646772318479075
14.77,2.2853875368776007,2.1416580075089917,0.01920302092820745,0.4986559809415181,-0.007421170928457836
14.84,2.2848236546028544,2.1436937242380103,0.01918392023293072,0.5020440857392939,-0.007377664625067766
14.91,2.284259772328108,2.145729440967028,0.019157545924965932,0.5054321905370699,-0.007334158321677694
14.98,2.283695890053362,2.1477651576960457,0.019123363266864948,0.5088202953348459,-0.007290652018287623
15.05,2.283132007778616,2.149800874425064,0.019080837521179658,0.5122084001326217,-0.007247145714897551
15.12,2.2825681255038694,2.1518365911540815,0.01902943395046196,0.5155965049303974,-0.007203639411507481
15.19,2.282004243229123,2.1538723078830992,0.01896861781726372,0.5189846097281734,-0.007160133108117411
15.26,2.281440360954377,2.1559080246121174,0.018897854384136843,0.5223727145259494,-0.0071166268047273395
15.33,2.2808764786796307,2.157943741341135,0.018816608913633206,0.5257608193237252,-0.007073120501337269
15.4,2.280312596404885,2.159979458070153,0.018724346668304685,0.529148924121501,-0.007029614197947198
15.47,2.2797487141301387,2.162015174799171,0.018620532910703185,0.532537028919277,-0.006986107894557126
15.54,2.2791848318553924,2.1640508915281886,0.018504632903380572,0.5359251337170527,-0.006942601591167057
15.61,2.278620949580646,2.1660866082572063,0.018376111908888743,0.5393132385148287,-0.0068990952877769855
15.68,2.2780570673059,2.1681223249862245,0.01823443518977957,0.5427013433126046,-0.006855588984386915
15.75,2.2774931850311533,2.1701580417152417,0.018079068008604954,0.5460894481103804,-0.006812082680996844
15.82,2.2769293027564075,2.17219375844426,0.017909475627916782,0.5494775529081564,-0.0067685763776067715
15.89,2.2763654204816612,2.174229475173278,0.01772512331026692,0.5528656577059322,-0.0067250700742167
15.96,2.275801538206915,2.1762651919022957,0.017525476318207264,0.5562537625037081,-0.00668156377082663
16.03,2.2752376559321688,2.178300908631314,0.01730999991428971,0.559641867301484,-0.006638057467436558
16.1,2.2746737736574225,2.180336625360331,0.01707815936106613,0.5630299720992599,-0.006594551164046488
16.17,2.2741098913826763,2.1823723420893493,0.016829419921088405,0.5664180768970357,-0.006551044860656417
16.24,2.27354600910793,2.184408058818367,0.01656324685690845,0.5698061816948115,-0.006507538557266349
16.31,2.272982126833184,2.1864437755473847,0.016279105431078116,0.5731942864925874,-0.006464032253876277
16.38,2.272418244558438,2.188479492276403,0.015976460906149303,0.5765823912903634,-0.006420525950486207
16.45,2.2718543622836918,2.1905152090054205,0.01565477854467388,0.5799704960881392,-0.006377019647096136
16.52,2.2712904800089455,2.192550925734438,0.015313523609203754,0.5833586008859151,-0.006333513343706064
16.59,2.270726597734199,2.194586642463456,0.014952161362290807,0.586746705683691,-0.006290007040315994
16.66,2.270162715459453,2.196622359192474,0.01457015706648691,0.5901348104814669,-0.0062465007369259225
16.73,2.269598833184707,2.198658075921492,0.01416697598434397,0.5935229152792428,-0.006202994433535851
16.8,2.2690349509099605,2.20069379265051,0.013742083378413858,0.5969110200770187,-0.006159488130145781
16.87,2.2684710686352143,2.2027295093795276,0.013294944511248453,0.6002991248747945,-0.006115981826755709
16.94,2.267907186360468,2.2047652261085453,0.012825024645399655,0.6036872296725705,-0.006072475523365638
17.01,2.267343304085722,2.2068009428375635,0.01233178904341935,0.6070753344703463,-0.006028969219975568
17.08,2.2667794218109756,2.208836659566581,0.011814702967859428,0.6104634392681221,-0.005985462916585498
17.15,2.2662155395362293,2.210872376295599,0.01127323168127175,0.613851544065898,-0.005941956613195428
17.22,2.2656516572614835,2.212908093024617,0.010706840446208217,0.6172396488636739,-0.005898450309805356
17.29,2.2650877749867373,2.2149438097536347,0.010114994525220702,0.6206277536614497,-0.005854944006415286
17.36,2.264523892711991,2.2169795264826524,0.009497159180861109,0.6240158584592257,-0.005811437703025214
17.43,2.263960010437245,2.2190152432116705,0.008852799675681308,0.6274039632570015,-0.005767931399635142
17.5,2.2633961281624986,2.2210509599406887,0.00818138127223319,0.6307920680547774,-0.005724425096245072
17.57,2.2628322458877523,2.2230866766697064,0.007482369233068642,0.6341801728525533,-0.0056809187928550005
17.64,2.262268363613006,2.225122393398724,0.006755228820739551,0.6375682776503293,-0.005637412489464929
17.71,2.26170448133826,2.227158110127742,0.005999425297797796,0.6409563824481052,-0.005593906186074859
17.78,2.2611405990635136,2.2291938268567595,0.005214423926795272,0.644344487245881,-0.005550399882684787
17.85,2.2605767167887674,2.231229543585778,0.004399689970283853,0.647732592043657,-0.005506893579294717
17.92,2.260012834514021,2.2332652603147958,0.0035546886908154277,0.6511206968414329,-0.0054633872759046465
17.99,2.259448952239275,2.2353009770438135,0.0026788853509419324,0.6545088016392085,-0.005419880972514578
18.06,2.2588850699645286,2.237336693772831,0.0017717452132151625,0.6578969064369845,-0.005376374669124506
18.13,2.2583211876897824,2.239372410501849,0.0008327335401870396,0.6612850112347604,-0.005332868365734435
18.2,2.257757305415036,2.2414081272308666,-0.00013868440559055076,0.6646731160325362,-0.005289362062344365
18.27,2.2571934231402904,2.2434438439598847,-0.0011430433615657112,0.6680612208303122,-0.005245855758954293
18.34,2.2566295408655437,2.2454795606889024,-0.0021808780651865634,0.671449325628088,-0.005202349455564222
18.41,2.256065658590798,2.2475152774179206,-0.0032527232539012255,0.674837430425864,-0.0051588431521741515
18.48,2.2555017763160516,2.2495509941469383,-0.004359113665157814,0.6782255352236398,-0.00511533684878408
18.55,2.254937894041305,2.251586710875956,-0.005500584036404434,0.6816136400214157,-0.00507183054539401
18.62,2.254374011766559,2.253622427604974,-0.006677669105089204,0.6850017448191916,-0.005028324242003938
18.69,2.253810129491813,2.255658144333992,-0.007890903608660241,0.6883898496169676,-0.004984817938613867
18.76,2.2532462472170667,2.2576938610630095,-0.009140822284565659,0.6917779544147433,-0.004941311635223796
18.83,2.252682364942321,2.2597295777920277,-0.010427959870253516,0.6951660592125191,-0.004897805331833727
18.9,2.252118482667574,2.2617652945210454,-0.011752851103172037,0.698554164010295,-0.004854299028443656
