,Wd,We,"theta(Wd,We)","x(Wd,We)","y(Wd,We)",Wd_true,We_true
65.59,-2.270338581681612,-2.258100403741518,0.5815611830129772,0.8053337412492836,0.46694685011241666,-2.2424316965807622,-2.1773578301838756
65.66,-2.268887054048019,-2.2576307736147476,0.5796926697982415,0.8018000074273985,0.46476987098295436,-2.241710736821256,-2.1764307203135265
65.73,-2.2674355264144257,-2.257161143487977,0.5778173673226019,0.7982662736055127,0.46259289185349156,-2.24098977706175,-2.175503610443177
65.8,-2.265983998780833,-2.256691513361206,0.5759353712149256,0.7947325397836278,0.46041591272402926,-2.2423180826611757,-2.177116003941293
65.87,-2.26453247114724,-2.256221883234436,0.574046777104078,0.791198805961742,0.45823893359456647,-2.243646388260602,-2.1787283974394085
65.94,-2.263080943513647,-2.255752253107665,0.5721516806189271,0.7876650721398568,0.4560619544651041,-2.2449746938600277,-2.1803407909375245
66.01,-2.261629415880054,-2.2552826229808947,0.5702501773883384,0.7841313383179711,0.4538849753356414,-2.246302999459454,-2.1819531844356406
66.08,-2.260177888246461,-2.2548129928541236,0.5683423630411794,0.7805976044960861,0.4517079962061791,-2.2476313050588796,-2.183565577933756
66.15,-2.258726360612868,-2.254343362727353,0.5664283332063156,0.7770638706742002,0.4495310170767163,-2.248959610658306,-2.185177971431872
66.22,-2.2572748329792747,-2.2538737326005824,0.5645081835126147,0.7735301368523152,0.4473540379472539,-2.2502879162577316,-2.1867903649299882
66.29,-2.255823305345682,-2.253404102473812,0.562582009588942,0.7699964030304294,0.4451770588177912,-2.251616221857158,-2.1884027584281047
66.36,-2.254371777712089,-2.2529344723470413,0.5606499070641654,0.7664626692085443,0.4430000796883289,-2.2529445274565836,-2.1900151519262203
66.43,-2.252920250078496,-2.25246484222027,0.5587119715671508,0.7629289353866586,0.4408231005588661,-2.25427283305601,-2.1916275454243364
66.5,-2.251468722444903,-2.2519952120934996,0.5567682987267651,0.7593952015647735,0.43864612142940373,-2.2556011386554355,-2.193239938922452
66.57,-2.25001719481131,-2.251525581966729,0.5548189841718746,0.7558614677428885,0.43646914229994144,-2.2569294442548613,-2.194852332420568
66.64,-2.2485656671777168,-2.2510559518399584,0.5528641235313458,0.7523277339210027,0.43429216317047864,-2.2582577498542875,-2.196464725918684
66.71,-2.247114139544124,-2.250586321713188,0.5509038124340457,0.7487940000991177,0.43211518404101634,-2.2595860554537133,-2.1980771194168
66.78,-2.245662611910531,-2.250116691586417,0.5489381465088403,0.7452602662772319,0.42993820491155355,-2.2609143610531395,-2.1996895129149157
66.85,-2.2442110842769383,-2.2496470614596467,0.546967221384597,0.7417265324553469,0.4277612257820912,-2.2622426666525652,-2.2013019064130317
66.92,-2.242759556643345,-2.2491774313328756,0.5449911326901813,0.7381927986334611,0.4255842466526285,-2.2635709722519914,-2.2029142999111477
66.99,-2.241308029009752,-2.2487078012061055,0.5430099760544612,0.734659064811576,0.4234072675231661,-2.264899277851417,-2.2045266934092638
67.06,-2.239856501376159,-2.2482381710793344,0.5410238471063019,0.7311253309896903,0.42123028839370336,-2.2662275834508434,-2.20613908690738
67.13,-2.238404973742566,-2.247768540952564,0.539032841474571,0.7275915971678052,0.419053309264241,-2.267555889050269,-2.2077514804054954
67.2,-2.236953446108973,-2.2472989108257933,0.5370370547881341,0.7240578633459194,0.4168763301347782,-2.268884194649695,-2.2093638739036114
67.27,-2.2355019184753804,-2.2468292806990227,0.5350365826758589,0.7205241295240343,0.41469935100531585,-2.270212500249121,-2.2109762674017275
67.34,-2.2340503908417872,-2.246359650572252,0.5330315207666109,0.7169903957021486,0.41252237187585317,-2.271540805848547,-2.2125886608998435
67.41,-2.232598863208194,-2.245890020445481,0.5310219646892578,0.7134566618802636,0.4103453927463908,-2.272869111447973,-2.2142010543979596
67.48,-2.231147335574601,-2.245420390318711,0.5290080100726651,0.7099229280583778,0.408168413616928,-2.2741974170473993,-2.2158134478960756
67.55,-2.2296958079410083,-2.24495076019194,0.5269897525457001,0.7063891942364927,0.40599143448746566,-2.275525722646825,-2.217425841394191
67.62,-2.228244280307415,-2.2444811300651692,0.524967287737229,0.7028554604146069,0.4038144553580029,-2.2768540282462513,-2.2190382348923072
67.69,-2.2267927526738225,-2.2440114999383987,0.5229407112761189,0.6993217265927218,0.4016374762285406,-2.2781823338456766,-2.220650628390423
67.76,-2.225341225040229,-2.243541869811628,0.5209101187912355,0.6957879927708361,0.3994604970990778,-2.279510639445103,-2.2222630218885393
67.83,-2.2238896974066362,-2.2430722396848575,0.5188756059114464,0.6922542589489511,0.3972835179696155,-2.280838945044529,-2.223875415386655
67.9,-2.222438169773043,-2.2426026095580864,0.5168372682656176,0.6887205251270654,0.39510653884015273,-2.2821672506439548,-2.225487808884771
67.97,-2.22098664213945,-2.242132979431316,0.5147952014826159,0.6851867913051801,0.3929295597106904,-2.283495556243381,-2.227100202382887
68.04,-2.219535114505857,-2.2416633493045452,0.5127495011913075,0.6816530574832944,0.39075258058122764,-2.2848238618428067,-2.228712595881003
68.11,-2.218083586872264,-2.2411937191777747,0.5107002630205596,0.6781193236614094,0.3885756014517653,-2.286152167442233,-2.2303249893791186
68.18,-2.216632059238671,-2.240724089051004,0.508647582599238,0.6745855898395237,0.3863986223223025,-2.2874804730416587,-2.231937382877235
68.25,-2.2151805316050783,-2.2402544589242335,0.5065915555562103,0.6710518560176386,0.3842216431928402,-2.288808778641085,-2.2335497763753507
68.32,-2.213729003971485,-2.239784828797463,0.5045322775203425,0.6675181221957536,0.3820446640633779,-2.29013708424051,-2.2351621698734663
68.39,-2.212277476337892,-2.239315198670692,0.5024698441205007,0.6639843883738678,0.3798676849339151,-2.291465389839937,-2.2367745633715823
68.46,-2.2108259487042994,-2.2388455685439212,0.5004043509855524,0.6604506545519827,0.3776907058044528,-2.2927936954393626,-2.2383869568696984
68.53,-2.2093744210707063,-2.2383759384171507,0.49833589374436343,0.6569169207300969,0.37551372667498994,-2.2941220010387884,-2.2399993503678144
68.6,-2.2079228934371136,-2.23790630829038,0.49626456802580093,0.6533831869082118,0.37333674754552765,-2.2954503066382146,-2.2416117438659304
68.67,-2.2064713658035204,-2.2374366781636095,0.4941904694587312,0.6498494530863261,0.3711597684160649,-2.2967786122376403,-2.243224137364046
68.74,-2.2050198381699273,-2.236967048036839,0.4921136936720211,0.6463157192644411,0.36898278928660255,-2.2981069178370666,-2.244836530862162
68.81,-2.203568310536334,-2.2364974179100683,0.4900343362945367,0.6427819854425552,0.36680581015713976,-2.2994352234364923,-2.246448924360278
68.88,-2.2021167829027415,-2.2360277877832977,0.48795249295514526,0.6392482516206701,0.3646288310276774,-2.300763529035918,-2.2480613178583937
68.95,-2.2006652552691484,-2.235558157656527,0.48586825928271254,0.6357145177987844,0.3624518518982147,-2.3020918346353443,-2.24967371135651
69.02,-2.1992137276355557,-2.235088527529756,0.48378173090610616,0.6321807839768994,0.36027487276875236,-2.30342014023477,-2.2512861048546258
69.09,-2.1977622000019625,-2.2346188974029855,0.48169300345419164,0.6286470501550137,0.35809789363928957,-2.3047484458341962,-2.252898498352742
69.16,-2.1963106723683694,-2.234149267276215,0.47960217255583654,0.6251133163331286,0.3559209145098272,-2.306076751433622,-2.254510891850858
69.23,-2.1948591447347763,-2.2336796371494443,0.47750933383990646,0.6215795825112429,0.35374393538036447,-2.307405057033048,-2.256123285348974
69.3,-2.1934076171011836,-2.2332100070226737,0.475414582935269,0.6180458486893577,0.3515669562509022,-2.3087333626324744,-2.25773567884709
69.37,-2.1919560894675905,-2.232740376895903,0.4733180154707898,0.6145121148674719,0.3493899771214394,-2.3100616682319,-2.259348072345206
69.44,-2.1905045618339973,-2.232270746769132,0.4712197270753362,0.6109783810455869,0.347212997991977,-2.311389973831326,-2.2609604658433216
69.51,-2.189053034200404,-2.2318011166423615,0.4691198133777741,0.6074446472237012,0.3450360188625142,-2.312718279430752,-2.2625728593414376
69.58,-2.1876015065668115,-2.231331486515591,0.467018370006971,0.6039109134018161,0.34285903973305193,-2.314046585030178,-2.264185252839553
69.65,-2.1861499789332184,-2.2308618563888203,0.4649154925917923,0.6003771795799303,0.34068206060358913,-2.315374890629604,-2.2657976463376697
69.72,-2.1846984512996253,-2.2303922262620497,0.46281127676110584,0.5968434457580452,0.33850508147412683,-2.31670319622903,-2.2674100398357853
69.79,-2.183246923666032,-2.229922596135279,0.4607058181437771,0.5933097119361594,0.33632810234466404,-2.318031501828456,-2.2690224333339017
69.86,-2.1817953960324394,-2.229452966008508,0.45859921236867357,0.5897759781142744,0.3341511232152017,-2.3193598074278823,-2.2706348268320173
69.93,-2.1803438683988463,-2.2289833358817375,0.45649155506466105,0.5862422442923887,0.331974144085739,-2.320688113027308,-2.2722472203301334
70.0,-2.1788923407652536,-2.228513705754967,0.4543829418606068,0.5827085104705036,0.32979716495627664,-2.322016418626734,-2.2738596138282494
70.07,-2.177440813131661,-2.2280440756281963,0.4522734683853772,0.5791747766486185,0.3276201858268143,-2.3233447242261596,-2.275472007326365
70.14,-2.1759892854980674,-2.2275744455014257,0.4501632302678383,0.5756410428267328,0.32544320669735155,-2.3246730298255853,-2.277084400824481
70.21,-2.1745377578644747,-2.227104815374655,0.44805232313685756,0.5721073090048476,0.3232662275678892,-2.3260013354250115,-2.278696794322597
70.28,-2.1730862302308815,-2.2266351852478845,0.4459408426213006,0.5685735751829619,0.32108924843842646,-2.3273296410244377,-2.2803091878207127
70.35,-2.171634702597289,-2.226165555121114,0.44382888435003515,0.5650398413610769,0.3189122693089641,-2.3286579466238635,-2.2819215813188287
70.42,-2.1701831749636957,-2.2256959249943433,0.44171654395192655,0.5615061075391912,0.3167352901795013,-2.3299862522232897,-2.2835339748169448
70.49,-2.1687316473301026,-2.2252262948675723,0.43960391705584245,0.557972373717306,0.31455831105003895,-2.331314557822715,-2.2851463683150604
70.56,-2.1672801196965095,-2.224756664740802,0.4374910992906488,0.5544386398954202,0.3123813319205762,-2.3326428634221417,-2.286758761813177
70.63,-2.1658285920629163,-2.224287034614031,0.4353781862852126,0.5509049060735353,0.3102043527911139,-2.3339711690215674,-2.2883711553112924
70.7,-2.1643770644293236,-2.2238174044872605,0.4332652736683998,0.5473711722516494,0.3080273736616511,-2.335299474620993,-2.289983548809409
70.77,-2.1629255367957305,-2.22334777436049,0.43115245706907784,0.5438374384297644,0.30585039453218876,-2.33662778022042,-2.2915959423075245
70.84,-2.161474009162138,-2.222878144233719,0.4290398321161125,0.5403037046078787,0.30367341540272597,-2.3379560858198456,-2.293208335805641
70.91,-2.1600224815285447,-2.2224085141069487,0.4269274944383711,0.5367699707859936,0.3014964362732637,-2.3392843914192714,-2.2948207293037566
70.98,-2.1585709538949516,-2.2219388839801777,0.4248155396647195,0.5332362369641077,0.2993194571438009,-2.340612697018697,-2.2964331228018726
71.05,-2.157119426261359,-2.221469253853407,0.422704063424025,0.5297025031422227,0.2971424780143386,-2.3419410026181233,-2.298045516299988
71.12,-2.1556678986277653,-2.2209996237266365,0.4205931613451534,0.526168769320337,0.2949654988848758,-2.3432693082175495,-2.2996579097981042
71.19,-2.1542163709941726,-2.220529993599866,0.4184829290569722,0.5226350354984519,0.2927885197554134,-2.3445976138169753,-2.3012703032962203
71.26,-2.1527648433605795,-2.220060363473095,0.416373462188347,0.5191013016765662,0.2906115406259507,-2.345925919416401,-2.3028826967943363
71.33,-2.151313315726987,-2.2195907333463243,0.4142648563681455,0.5155675678546812,0.2884345614964884,-2.3472542250158273,-2.304495090292452
71.4,-2.1498617880933932,-2.2191211032195537,0.4121572072252331,0.5120338340327953,0.2862575823670256,-2.348582530615253,-2.3061074837905684
71.47,-2.1484102604598005,-2.218651473092783,0.4100506103884773,0.5085001002109102,0.28408060323756323,-2.349910836214679,-2.307719877288684
71.54,-2.1469587328262074,-2.2181818429660125,0.407945161486744,0.5049663663890246,0.2819036241081005,-2.3512391418141054,-2.3093322707868005
71.61,-2.1455072051926143,-2.217712212839242,0.4058409561489005,0.5014326325671394,0.2797266449786382,-2.352567447413531,-2.310944664284916
71.68,-2.1440556775590216,-2.217242582712471,0.40373809000381267,0.4978988987452536,0.2775496658491754,-2.3538957530129574,-2.312557057783032
71.75,-2.142604149925429,-2.2167729525857007,0.4016366586803479,0.4943651649233686,0.27537268671971304,-2.355224058612383,-2.3141694512811477
71.82,-2.141152622291836,-2.21630332245893,0.39953675780737213,0.49083143110148353,0.2731957075902507,-2.356552364211809,-2.3157818447792637
71.89,-2.1397010946582427,-2.215833692332159,0.3974384830137518,0.4872976972795978,0.27101872846078795,-2.3578806698112347,-2.31739423827738
71.96,-2.13824956702465,-2.215364062205389,0.3953419299283542,0.4837639634577128,0.26884174933132565,-2.359208975410661,-2.319006631775496
72.03,-2.136798039391057,-2.214894432078618,0.3932471941800452,0.48023022963582696,0.26666477020186286,-2.360537281010087,-2.3206190252736114
72.1,-2.135346511757464,-2.2144248019518473,0.3911543713976921,0.4766964958139419,0.2644877910724005,-2.361865586609513,-2.3222314187717275
72.17,-2.133894984123871,-2.2139551718250767,0.38906355721016067,0.47316276199205615,0.26231081194293776,-2.3631938922089386,-2.3238438122698435
72.24,-2.132443456490278,-2.213485541698306,0.38697484724631837,0.4696290281701711,0.26013383281347546,-2.3645221978083644,-2.325456205767959
72.31,-2.1309919288566848,-2.213015911571535,0.384888337135031,0.4660952943482853,0.25795685368401267,-2.365850503407791,-2.3270685992660756
72.38,-2.129540401223092,-2.2125462814447645,0.38280412250516577,0.4625615605264003,0.2557798745545503,-2.3671788090072163,-2.328680992764191
72.45,-2.128088873589499,-2.212076651317994,0.3807222989855887,0.4590278267045145,0.25360289542508757,-2.3685071146066425,-2.330293386262307
72.52,-2.126637345955906,-2.2116070211912233,0.3786429622051669,0.45549409288262943,0.2514259162956252,-2.3698354202060687,-2.3319057797604232
72.59,-2.1251858183223127,-2.2111373910644527,0.3765662077927665,0.4519603590607436,0.24924893716616245,-2.371163725805495,-2.3335181732585397
72.66,-2.12373429068872,-2.2106677609376817,0.37449213137725457,0.44842662523885857,0.2470719580367001,-2.3724920314049207,-2.335130566756655
72.73,-2.122282763055127,-2.210198130810911,0.37242082858749714,0.44489289141697286,0.24489497890723735,-2.3738203370043465,-2.336742960254771
72.8,-2.1208312354215337,-2.2097285006841405,0.3703523950523614,0.44135915759508776,0.24271799977777503,-2.3751486426037722,-2.338355353752887
72.87,-2.1193797077879406,-2.20925887055737,0.36828692640071325,0.437825423773202,0.24054102064831223,-2.3764769482031984,-2.339967747251003
72.94,-2.117928180154348,-2.2087892404305993,0.36622451826142,0.43429168995131695,0.23836404151884993,-2.3778052538026246,-2.3415801407491186
73.01,-2.116476652520755,-2.2083196103038287,0.3641652662633475,0.4307579561294312,0.23618706238938714,-2.3791335594020504,-2.343192534247235
73.08,-2.115025124887162,-2.207849980177058,0.36210926603536314,0.4272242223075461,0.2340100832599248,-2.380461865001476,-2.3448049277453507
73.15,-2.1135735972535685,-2.207380350050287,0.3600566132063327,0.4236904884856604,0.23183310413046204,-2.3817901706009024,-2.3464173212434667
73.22,-2.1121220696199763,-2.206910719923517,0.35800740340512344,0.42015675466377533,0.22965612500099974,-2.3831184762003286,-2.3480297147415827
73.29,-2.1106705419863827,-2.206441089796746,0.35596173226060135,0.4166230208418895,0.22747914587153695,-2.3844467817997543,-2.3496421082396988
73.36,-2.10921901435279,-2.2059714596699758,0.3539196954016337,0.41308928702000447,0.22530216674207462,-2.3857750873991805,-2.3512545017378144
73.43,-2.107767486719197,-2.2055018295432047,0.3518813884570862,0.4095555531981187,0.22312518761261185,-2.3871033929986063,-2.352866895235931
73.5,-2.106315959085604,-2.2050321994164346,0.34984690705582633,0.40602181937623366,0.2209482084831495,-2.3884316985980325,-2.3544792887340464
73.57,-2.104864431452011,-2.2045625692896635,0.3478163468267204,0.40248808555434856,0.21877122935368717,-2.3897600041974583,-2.356091682232162
73.64,-2.103412903818418,-2.204092939162893,0.3457898033986344,0.39895435173246285,0.2165942502242244,-2.391088309796884,-2.357704075730278
73.71,-2.1019613761848253,-2.2036233090361224,0.34376737240043564,0.39542061791057775,0.21441727109476208,-2.39241661539631,-2.359316469228394
73.78,-2.100509848551232,-2.2031536789093518,0.3417491494609902,0.391886884088692,0.2122402919652993,-2.3937449209957364,-2.36092886272651
73.85,-2.0990583209176394,-2.202684048782581,0.33973523020916535,0.38835315026680695,0.21006331283583696,-2.395073226595162,-2.3625412562246257
73.92,-2.097606793284046,-2.2022144186558106,0.3377257102738267,0.3848194164449211,0.2078863337063742,-2.396401532194588,-2.3641536497227422
73.99,-2.096155265650453,-2.20174478852904,0.3357206852838419,0.3812856826230361,0.20570935457691186,-2.397729837794014,-2.365766043220858
74.06,-2.09470373801686,-2.201275158402269,0.3337202508680765,0.3777519488011504,0.20353237544744912,-2.39905814339344,-2.3673784367189743
74.13,-2.093252210383267,-2.2008055282754984,0.331724502655398,0.3742182149792653,0.20135539631798677,-2.4003864489928657,-2.36899083021709
74.2,-2.091800682749674,-2.2003358981487278,0.3297335362746722,0.3706844811573795,0.199178417188524,-2.401714754592292,-2.370603223715206
74.27,-2.090349155116081,-2.199866268021957,0.3277474473547666,0.36715074733549447,0.19700143805906165,-2.403043060191718,-2.372215617213322
74.34,-2.088897627482488,-2.199396637895186,0.3257663315245466,0.3636170135136087,0.19482445892959888,-2.404371365791144,-2.3738280107114376
74.41,-2.087446099848895,-2.198927007768416,0.32379028441287994,0.3600832796917236,0.19264747980013655,-2.40569967139057,-2.3754404042095536
74.48,-2.085994572215302,-2.1984573776416445,0.3218194016486324,0.3565495458698379,0.19047050067067378,-2.407027976989996,-2.3770527977076696
74.55,-2.084543044581709,-2.1979877475148744,0.3198537788606711,0.35301581204795285,0.18829352154121148,-2.4083562825894216,-2.3786651912057852
74.62,-2.083091516948116,-2.1975181173881033,0.31789351167786206,0.34948207822606703,0.1861165424117487,-2.409684588188848,-2.3802775847039017
74.69,-2.081639989314523,-2.197048487261333,0.3159386957290725,0.34594834440418193,0.18393956328228636,-2.4110128937882735,-2.3818899782020173
74.76,-2.08018846168093,-2.196578857134562,0.3139894266431684,0.3424146105822962,0.1817625841528236,-2.4123411993876998,-2.3835023717001333
74.83,-2.0787369340473374,-2.196109227007792,0.3120458000490171,0.3388808767604112,0.17958560502336124,-2.4136695049871255,-2.3851147651982494
74.9,-2.0772854064137443,-2.195639596881021,0.31010791157548423,0.33534714293852536,0.17740862589389847,-2.4149978105865513,-2.3867271586963654
74.97,-2.075833878780151,-2.1951699667542504,0.3081758568514372,0.3318134091166403,0.17523164676443614,-2.4163261161859775,-2.3883395521944815
75.04,-2.0743823511465584,-2.1947003366274798,0.3062497315057421,0.3282796752947546,0.1730546676349734,-2.4176544217854037,-2.3899519456925975
75.11,-2.0729308235129653,-2.194230706500709,0.30432963116726586,0.3247459414728695,0.17087768850551105,-2.4189827273848294,-2.391564339190713
75.18,-2.047744517824299,-2.152868100703827,0.30241563413053435,0.3236725829103329,0.17046330110989774,-2.3997362250705936,-2.3637752050497687
75.25,-2.0225582121356367,-2.1115054949069534,0.3005077493527136,0.3225992243477966,0.17004891371428452,-2.3804897227563617,-2.33598607090883
75.32,-1.9973719064469753,-2.0701428891100795,0.29860596845662873,0.32152586578526016,0.16963452631867132,-2.36124322044213,-2.3081969367678914
75.39,-1.972185600758308,-2.0287802833131976,0.2967102830651042,0.32045250722272356,0.16922013892305804,-2.3419967181278945,-2.2804078026269474
75.46,-1.9469992950696466,-1.9874176775163235,0.2948206848009663,0.31937914866018724,0.16880575152744484,-2.3227502158136617,-2.252618668486009
75.53,-1.9218129893809797,-1.9460550717194414,0.2929371652870392,0.31830579009765064,0.16839136413183153,-2.3035037134994263,-2.2248295343450644
75.6,-1.896626683692318,-1.9046924659225677,0.2910597161461491,0.31723243153511427,0.1679769767362183,-2.2842572111851944,-2.1970404002041257
75.67,-1.871440378003651,-1.8633298601256854,0.2891883290011203,0.3161590729725777,0.16756258934060503,-2.2650107088709586,-2.1692512660631813
75.74,-1.8462540723149896,-1.821967254328812,0.2873229954747789,0.31508571441004135,0.1671482019449918,-2.2457642065567267,-2.141462131922243
75.81,-1.8210677666263226,-1.7806046485319298,0.28546370718994923,0.31401235584750475,0.16673381454937852,-2.2265177042424904,-2.1136729977812987
75.88,-1.7958814609376608,-1.739242042735056,0.2836104557694573,0.3129389972849684,0.1663194271537653,-2.207271201928259,-2.08588386364036
75.95,-1.770695155248994,-1.6978794369381738,0.28176323283612753,0.3118656387224319,0.165905039758152,-2.188024699614023,-2.058094729499416
76.02,-1.7455088495603324,-1.6565168311413,0.279922030012786,0.31079228015989546,0.1654906523625388,-2.1687781972997913,-2.0303055953584774
76.09,-1.7203225438716654,-1.615154225344418,0.27808683892225694,0.3097189215973589,0.16507626496692548,-2.149531694985555,-2.002516461217533
76.16,-1.695136238183004,-1.5737916195475439,0.27625765118736667,0.30864556303482255,0.1646618775713123,-2.1302851926713235,-1.9747273270765946
76.23,-1.669949932494337,-1.532429013750662,0.2744344584309392,0.30757220447228595,0.16424749017569898,-2.1110386903570877,-1.94693819293565
76.3,-1.6447636268056753,-1.491066407953788,0.27261725227580086,0.30649884590974963,0.16383310278008578,-2.091792188042856,-1.9191490587947118
76.37,-1.6195773211170086,-1.449703802156906,0.27080602434477596,0.30542548734721303,0.16341871538447247,-2.07254568572862,-1.8913599246537673
76.44,-1.594391015428347,-1.408341196360032,0.2690007662606906,0.30435212878467666,0.16300432798885928,-2.0532991834143886,-1.863570790512829
76.51,-1.56920470973968,-1.36697859056315,0.267201469646369,0.30327877022214006,0.16258994059324597,-2.0340526811001522,-1.8357816563718847
76.58,-1.544018404051018,-1.3256159847662765,0.2654081261246372,0.3022054116596037,0.16217555319763274,-2.0148061787859204,-1.8079925222309459
76.65,-1.5188320983623513,-1.2842533789693942,0.2636207273183197,0.3011320530970671,0.1617611658020195,-1.9955596764716845,-1.7802033880900017
76.72,-1.4936457926736897,-1.2428907731725205,0.2618392648502425,0.30005869453453077,0.16134677840640627,-1.9763131741574527,-1.752414253949063
76.79,-1.4684594869850227,-1.2015281673756384,0.26006373034323005,0.29898533597199417,0.16093239101079296,-1.9570666718432168,-1.724625119808119
76.86,-1.443273181296361,-1.1601655615787645,0.25829411542010816,0.2979119774094578,0.16051800361517976,-1.937820169528985,-1.6968359856671802
76.93,-1.4180868756076943,-1.1188029557818826,0.2565304117037015,0.2968386188469212,0.16010361621956645,-1.918573667214749,-1.669046851526236
77.0,-1.3929005699190327,-1.0774403499850087,0.2547726108168359,0.2957652602843849,0.15968922882395326,-1.8993271649005172,-1.6412577173852974
77.07,-1.3677142642303708,-1.0360777441881348,0.2530207043823362,0.29469190172184845,0.15927484142834003,-1.8800806625862854,-1.6134685832443587
77.14,-1.342527958541704,-0.9947151383912527,0.2512746840230273,0.2936185431593119,0.15886045403272675,-1.8608341602720497,-1.5856794491034147
77.21,-1.3173416528530422,-0.953352532594379,0.24953454136173508,0.29254518459677553,0.15844606663711353,-1.8415876579578179,-1.557890314962476
77.28,-1.2921553471643754,-0.9119899267974969,0.24780026802128408,0.291471826034239,0.15803167924150024,-1.822341155643582,-1.530101180821532
77.35,-1.266969041475714,-0.8706273210006232,0.2460718556245002,0.2903984674717026,0.15761729184588702,-1.80309465332935,-1.5023120466805933
77.42,-1.241782735787047,-0.8292647152037409,0.24434929579420797,0.289325108909166,0.1572029044502737,-1.7838481510151143,-1.474522912539649
77.49,-1.2165964300983854,-0.7879021094068672,0.2426325801532332,0.28825175034662964,0.15678851705466051,-1.7646016487008824,-1.4467337783987104
77.56,-1.1914101244097184,-0.7465395036099851,0.24092170032440058,0.2871783917840931,0.1563741296590472,-1.6585340264313757,-1.3872362273117722
77.63,-1.166223818721057,-0.7051768978131113,0.23921664793053576,0.2861050332215567,0.155959742263434,-1.5524664041618903,-1.3277386762248458
77.7,-1.14103751303239,-0.6638142920162291,0.23751741459446357,0.2850316746590202,0.1555453548678207,-1.4463987818923834,-1.2682411251379078
77.77,-1.1158512073437281,-0.6224516862193554,0.23582399193900966,0.28395831609648375,0.1551309674722075,-1.3403311596228982,-1.2087435740509815
77.84,-1.0906649016550611,-0.5810890804224733,0.23413637158699868,0.2828849575339472,0.1547165800765942,-1.2342635373533914,-1.1492460229640433
77.91,-1.0654785959663997,-0.5397264746255995,0.23245454516125644,0.28181159897141084,0.15430219268098097,-1.128195915083906,-1.089748471877117
77.98,-1.040292290277733,-0.49836386882871747,0.23077850428460753,0.28073824040887424,0.15388780528536772,-1.022128292814399,-1.0302509207901789
78.05,-1.0151059845890713,-0.45700126303184363,0.22910824057987786,0.2796648818463379,0.1534734178897545,-0.9160606705449137,-0.9707533697032528
78.12,-0.9899196789004044,-0.41563865723496146,0.2274437456698919,0.2785915232838013,0.15305903049414118,-0.809993048275407,-0.9112558186163146
78.19,-0.9647333732117427,-0.37427605143808784,0.22578501117747557,0.27751816472126495,0.152644643098528,-0.7039254260059217,-0.8517582675293887
78.26,-0.9395470675230759,-0.33291344564120556,0.22413202872545337,0.27644480615872835,0.15223025570291468,-0.5978578037364148,-0.7922607164424503
78.33,-0.9143607618344141,-0.29155083984433183,0.22248478993665124,0.275371447596192,0.15181586830730145,-0.49179018146692943,-0.7327631653555242
78.4,-0.8891744561457472,-0.2501882340474496,0.22084328643389356,0.2742980890336554,0.15140148091168817,-0.3857225591974226,-0.673265614268586
78.47,-0.8639881504570854,-0.20882562825057593,0.21920750984000656,0.27322473047111906,0.15098709351607498,-0.27965493692793725,-0.6137680631816598
78.54,-0.8388018447684187,-0.1674630224536937,0.21757745177781443,0.27215137190858246,0.15057270612046167,-0.17358731465843044,-0.5542705120947217
78.61,-0.813615539079757,-0.12610041665681992,0.2159531038701431,0.2710780133460461,0.15015831872484847,-0.0675196923889451,-0.4947729610077954
78.68,-0.7884292333910903,-0.08473781085993781,0.21433445773981724,0.27000465478350955,0.14974393132923516,0.03854792988056174,-0.43527540992085717
78.75,-0.7632429277024285,-0.04337520506306414,0.21272150500966272,0.26893129622097317,0.14932954393362194,0.018793766328911582,-0.3757778588339311
78.82,-0.7380566220137666,-0.0020125992661903513,0.21111423730250434,0.2678579376584368,0.14891515653800874,-0.0009603972227385793,-0.31628030774700494
78.89,-0.7128703163251,0.03935000653069176,0.20951264624116703,0.26678457909590025,0.14850076914239546,-0.020714560774392744,-0.25678275666006667
78.96,-0.6876840106364384,0.08071261232756549,0.20791672344847661,0.2657112205333638,0.14808638174678224,-0.04046872432604291,-0.1972852055731406
79.03,-0.6624977049477715,0.12207521812444766,0.20632646054725767,0.2646378619708273,0.14767199435116893,-0.060222887877697084,-0.13778765448620234
79.1,-0.6373113992591096,0.1634378239213214,0.20474184916033608,0.26356450340829096,0.14725760695555573,-0.07997705142934723,-0.07829010339927611
79.17,-0.6121250935704428,0.20480042971820367,0.20316288091053633,0.2624911448457543,0.14684321955994242,-0.09973121498100142,-0.01879255231233795
79.24,-0.5869387878817813,0.2461630355150773,0.20158954742068438,0.261417786283218,0.1464288321643292,-0.11948537853265159,0.040704998774588164
79.31,-0.5617524821931145,0.28752564131195957,0.20002184031360476,0.2603444277206814,0.14601444476871595,-0.13923954208430572,0.10020254986152644
79.38,-0.5365661765044526,0.32888824710883324,0.19845975121212323,0.259271069158145,0.14560005737310272,-0.1589937056359559,0.1597001009484525
79.45,-0.5113798708157858,0.37025085290571536,0.19690327173906444,0.2581977105956085,0.1451856699774894,-0.17874786918761007,0.21919765203539074
79.52,-0.4861935651271241,0.41161345870258914,0.19535239351725425,0.25712435203307205,0.1447712825818762,-0.19850203273926023,0.2786952031223169
79.59,-0.4610072594384572,0.45297606449947125,0.19380710816951727,0.2560509934705355,0.1443568951862629,-0.21825619629091442,0.3381927542092551
