,"x(Wd,We)","y(Wd,We)","theta(Wd,We)",Wd,We
38.85,0.96,0.09,-0.89,0.0,0.0
38.92,0.96,0.09,-0.89,0.0,-0.06
38.99,0.96,0.09,-0.88,0.0,-0.47
39.06,0.96,0.09,-0.86,0.0,-0.73
39.13,0.96,0.09,-0.85,0.0,-0.81
39.2,0.96,0.09,-0.83,0.0,-0.93
39.27,0.96,0.09,-0.81,0.0,-0.99
39.34,0.96,0.09,-0.79,0.0,-1.13
39.41,0.96,0.09,-0.77,0.0,-1.17
39.48,0.95,0.09,-0.74,-0.01,-1.2
39.55,0.95,0.1,-0.72,-0.36,-1.35
39.62,0.95,0.1,-0.71,-0.6,-1.31
39.69,0.95,0.1,-0.7,-1.05,-1.49
39.76,0.95,0.1,-0.69,-1.24,-1.73
39.83,0.94,0.1,-0.68,-1.45,-1.89
39.9,0.94,0.11,-0.67,-1.45,-1.99
39.97,0.94,0.11,-0.66,-1.57,-2.13
40.04,0.93,0.11,-0.65,-1.6,-2.2
40.11,0.93,0.11,-0.64,-1.74,-2.26
40.18,0.93,0.12,-0.63,-1.81,-2.35
40.25,0.92,0.12,-0.62,-1.98,-2.48
40.32,0.92,0.12,-0.61,-2.13,-2.48
40.39,0.91,0.13,-0.61,-2.19,-2.45
40.46,0.91,0.13,-0.6,-2.21,-2.52
40.53,0.9,0.13,-0.6,-2.19,-2.28
40.6,0.9,0.14,-0.6,-2.16,-2.16
40.67,0.89,0.14,-0.6,-2.15,-2.12
40.74,0.89,0.14,-0.6,-2.02,-2.01
40.81,0.89,0.14,-0.6,-2.13,-2.06
40.88,0.88,0.15,-0.6,-2.12,-2.03
40.95,0.88,0.15,-0.61,-2.19,-2.06
41.02,0.87,0.15,-0.61,-2.16,-2.08
41.09,0.87,0.16,-0.61,-2.13,-2.01
41.16,0.87,0.16,-0.61,-2.2,-2.08
41.23,0.86,0.16,-0.62,-2.12,-1.96
41.3,0.86,0.16,-0.62,-2.03,-2.02
41.37,0.85,0.17,-0.62,-2.14,-1.92
41.44,0.85,0.17,-0.62,-1.89,-2.03
41.51,0.85,0.17,-0.62,-2.06,-1.73
41.58,0.84,0.18,-0.62,-1.98,-2.02
41.65,0.84,0.18,-0.62,-2.03,-1.94
41.72,0.83,0.18,-0.63,-2.19,-2.02
41.79,0.83,0.18,-0.63,-2.19,-2.09
41.86,0.83,0.19,-0.63,-2.27,-2.16
41.93,0.82,0.19,-0.63,-2.24,-2.17
42.0,0.82,0.19,-0.64,-2.15,-2.06
42.07,0.81,0.2,-0.64,-2.15,-1.95
42.14,0.81,0.2,-0.64,-2.13,-1.98
42.21,0.81,0.2,-0.64,-2.08,-1.94
42.28,0.8,0.21,-0.65,-2.17,-1.98
42.35,0.8,0.21,-0.65,-2.17,-1.99
42.42,0.79,0.21,-0.66,-2.31,-2.05
42.49,0.79,0.21,-0.66,-2.34,-2.08
42.56,0.79,0.22,-0.67,-2.48,-2.13
42.63,0.78,0.22,-0.67,-2.44,-2.14
42.7,0.78,0.22,-0.68,-2.35,-2.24
42.77,0.77,0.23,-0.68,-2.3,-2.3
42.84,0.77,0.23,-0.68,-2.3,-2.33
42.91,0.76,0.23,-0.68,-2.24,-2.28
42.98,0.76,0.24,-0.68,-2.33,-2.33
43.05,0.76,0.24,-0.68,-2.31,-2.33
43.12,0.75,0.25,-0.67,-2.33,-2.37
43.19,0.75,0.25,-0.67,-2.3,-2.38
43.26,0.74,0.25,-0.67,-2.28,-2.4
43.33,0.74,0.26,-0.67,-2.19,-2.37
43.4,0.73,0.26,-0.66,-2.17,-2.31
43.47,0.73,0.26,-0.66,-2.08,-2.12
43.54,0.73,0.27,-0.66,-2.12,-2.15
43.61,0.72,0.27,-0.66,-2.08,-2.12
43.68,0.72,0.27,-0.66,-2.08,-2.15
43.75,0.71,0.27,-0.66,-2.06,-2.2
43.82,0.71,0.28,-0.66,-2.05,-2.2
43.89,0.71,0.28,-0.65,-2.03,-2.14
43.96,0.7,0.28,-0.65,-2.12,-2.1
44.03,0.7,0.29,-0.65,-1.89,-2.03
44.1,0.69,0.29,-0.65,-1.84,-2.09
44.17,0.69,0.29,-0.64,-1.82,-2.08
44.24,0.69,0.29,-0.63,-1.7,-2.08
44.31,0.68,0.3,-0.63,-1.74,-2.05
44.38,0.68,0.3,-0.62,-1.71,-2.1
44.45,0.68,0.3,-0.61,-1.77,-2.14
44.52,0.67,0.31,-0.61,-1.87,-2.12
44.59,0.67,0.31,-0.6,-1.83,-2.26
44.66,0.66,0.31,-0.59,-1.95,-2.2
44.73,0.66,0.31,-0.59,-1.88,-2.24
44.8,0.66,0.32,-0.58,-1.89,-2.2
44.87,0.65,0.32,-0.58,-1.96,-2.13
44.94,0.65,0.32,-0.58,-1.92,-2.09
45.01,0.64,0.32,-0.57,-1.91,-2.08
45.08,0.64,0.33,-0.57,-1.84,-1.92
45.15,0.64,0.33,-0.57,-1.88,-2.06
45.22,0.63,0.33,-0.56,-1.77,-1.88
45.29,0.63,0.33,-0.56,-1.94,-2.06
45.36,0.62,0.34,-0.56,-1.95,-2.01
45.43,0.62,0.34,-0.56,-1.87,-1.94
45.5,0.62,0.34,-0.56,-1.92,-1.99
45.57,0.61,0.34,-0.56,-2.02,-2.02
45.64,0.61,0.35,-0.56,-2.02,-2.12
45.71,0.6,0.35,-0.55,-1.89,-2.1
45.78,0.6,0.35,-0.55,-1.89,-2.15
45.85,0.6,0.35,-0.54,-1.82,-2.19
45.92,0.59,0.36,-0.53,-1.95,-2.27
45.99,0.59,0.36,-0.53,-1.98,-2.3
46.06,0.58,0.36,-0.52,-2.01,-2.3
46.13,0.58,0.36,-0.52,-2.1,-2.37
46.2,0.57,0.37,-0.51,-2.2,-2.41
46.27,0.57,0.37,-0.51,-2.09,-2.27
46.34,0.56,0.37,-0.51,-2.12,-2.26
46.41,0.56,0.38,-0.5,-2.03,-2.14
46.48,0.56,0.38,-0.5,-2.1,-2.16
46.55,0.55,0.38,-0.5,-2.05,-2.12
46.62,0.55,0.38,-0.5,-2.02,-2.1
46.69,0.54,0.38,-0.5,-2.05,-2.16
46.76,0.54,0.39,-0.5,-2.15,-2.17
46.83,0.53,0.39,-0.5,-2.17,-2.24
46.9,0.53,0.39,-0.49,-2.24,-2.34
46.97,0.52,0.39,-0.49,-2.05,-2.15
47.04,0.52,0.4,-0.49,-2.28,-2.41
47.11,0.51,0.4,-0.49,-2.28,-2.41
47.18,0.51,0.4,-0.48,-2.19,-2.35
47.25,0.51,0.41,-0.48,-2.27,-2.49
47.32,0.5,0.41,-0.48,-2.23,-2.49
47.39,0.49,0.41,-0.47,-2.28,-2.51
47.46,0.49,0.41,-0.47,-2.23,-2.4
47.53,0.48,0.42,-0.46,-2.41,-2.56
47.6,0.48,0.42,-0.46,-2.31,-2.33
47.67,0.47,0.42,-0.46,-2.3,-2.28
47.74,0.47,0.42,-0.47,-2.3,-2.26
47.81,0.47,0.43,-0.47,-2.27,-2.21
47.88,0.46,0.43,-0.47,-2.19,-2.16
47.95,0.46,0.43,-0.47,-2.2,-2.21
48.02,0.45,0.43,-0.47,-2.17,-2.08
48.09,0.45,0.43,-0.47,-2.33,-2.17
48.16,0.44,0.44,-0.48,-2.3,-2.13
48.23,0.44,0.44,-0.48,-2.33,-2.12
48.3,0.43,0.44,-0.48,-2.31,-2.31
48.37,0.43,0.44,-0.48,-2.48,-2.26
48.44,0.42,0.45,-0.49,-2.48,-2.38
48.51,0.42,0.45,-0.49,-2.23,-2.23
48.58,0.41,0.45,-0.48,-2.35,-2.48
48.65,0.41,0.46,-0.48,-2.31,-2.33
48.72,0.4,0.46,-0.48,-2.4,-2.4
48.79,0.4,0.46,-0.48,-2.4,-2.35
48.86,0.39,0.46,-0.49,-2.55,-2.4
48.93,0.39,0.47,-0.49,-2.44,-2.21
49.0,0.38,0.47,-0.5,-2.44,-2.2
49.07,0.38,0.47,-0.5,-2.3,-2.2
49.14,0.37,0.47,-0.5,-2.16,-2.09
49.21,0.37,0.48,-0.5,-2.14,-2.08
49.28,0.36,0.48,-0.5,-2.12,-2.05
49.35,0.36,0.48,-0.5,-2.12,-2.02
49.42,0.36,0.48,-0.51,-2.15,-2.05
49.49,0.35,0.49,-0.51,-2.08,-1.95
49.56,0.35,0.49,-0.51,-2.15,-2.06
49.63,0.34,0.49,-0.51,-1.96,-1.98
49.7,0.34,0.49,-0.51,-2.09,-2.2
49.77,0.33,0.49,-0.51,-2.17,-2.03
49.84,0.33,0.5,-0.51,-2.05,-2.17
49.91,0.33,0.5,-0.5,-1.85,-2.13
49.98,0.32,0.5,-0.49,-1.84,-2.19
50.05,0.32,0.5,-0.49,-1.81,-2.24
50.12,0.31,0.51,-0.48,-1.8,-2.21
50.19,0.31,0.51,-0.47,-1.74,-2.1
50.26,0.3,0.51,-0.46,-1.87,-2.22
50.33,0.3,0.51,-0.46,-1.89,-2.21
50.4,0.3,0.52,-0.45,-1.95,-2.13
50.47,0.29,0.52,-0.45,-1.89,-2.16
50.54,0.29,0.52,-0.45,-1.91,-2.1
50.61,0.28,0.52,-0.44,-2.01,-2.13
50.68,0.28,0.52,-0.44,-1.94,-1.99
50.75,0.27,0.53,-0.44,-1.92,-2.01
50.82,0.27,0.53,-0.44,-1.88,-1.94
50.89,0.27,0.53,-0.44,-1.81,-1.89
50.96,0.26,0.53,-0.44,-1.91,-1.99
51.03,0.26,0.53,-0.43,-1.92,-2.02
51.1,0.25,0.54,-0.43,-1.99,-2.13
51.17,0.25,0.54,-0.43,-1.96,-2.17
51.24,0.24,0.54,-0.42,-2.01,-2.24
51.31,0.24,0.54,-0.42,-2.05,-2.19
51.38,0.24,0.54,-0.42,-1.98,-2.16
51.45,0.23,0.55,-0.41,-1.96,-2.24
51.52,0.23,0.55,-0.41,-1.91,-2.26
51.59,0.22,0.55,-0.39,-1.81,-2.35
51.66,0.22,0.55,-0.39,-1.95,-2.4
51.73,0.21,0.55,-0.38,-1.87,-2.37
51.8,0.21,0.56,-0.37,-1.94,-2.27
51.87,0.2,0.56,-0.37,-2.06,-2.19
51.94,0.2,0.56,-0.37,-2.08,-2.15
52.01,0.19,0.56,-0.37,-2.1,-2.12
52.08,0.19,0.56,-0.36,-2.03,-2.13
52.15,0.18,0.56,-0.36,-2.02,-2.12
52.22,0.18,0.57,-0.36,-2.03,-2.17
52.29,0.17,0.57,-0.36,-2.03,-2.13
52.36,0.17,0.57,-0.36,-2.15,-2.17
52.43,0.17,0.57,-0.36,-2.05,-2.09
52.5,0.16,0.57,-0.35,-2.12,-2.2
52.57,0.16,0.58,-0.35,-2.21,-2.3
52.64,0.15,0.58,-0.35,-2.21,-2.37
52.71,0.14,0.58,-0.35,-2.24,-2.38
52.78,0.14,0.58,-0.34,-2.3,-2.49
52.85,0.13,0.58,-0.34,-2.4,-2.55
52.92,0.13,0.58,-0.34,-2.26,-2.51
52.99,0.12,0.59,-0.33,-2.34,-2.58
53.06,0.12,0.59,-0.32,-2.08,-2.44
53.13,0.11,0.59,-0.32,-2.15,-2.4
53.2,0.11,0.59,-0.32,-2.19,-2.28
53.27,0.1,0.59,-0.32,-2.16,-2.19
53.34,0.1,0.59,-0.32,-2.28,-2.16
53.41,0.09,0.6,-0.32,-2.28,-2.21
53.48,0.09,0.6,-0.32,-2.23,-2.2
53.55,0.08,0.6,-0.32,-2.19,-2.16
53.62,0.08,0.6,-0.32,-2.17,-2.06
53.69,0.07,0.6,-0.33,-2.1,-2.02
53.76,0.07,0.6,-0.33,-2.06,-1.99
53.83,0.06,0.61,-0.33,-2.15,-2.1
53.9,0.06,0.61,-0.33,-2.2,-2.05
53.97,0.05,0.61,-0.33,-2.3,-2.26
54.04,0.05,0.61,-0.34,-2.34,-2.12
54.11,0.04,0.61,-0.34,-2.37,-2.24
54.18,0.04,0.62,-0.34,-2.37,-2.15
54.25,0.03,0.62,-0.35,-2.31,-2.16
54.32,0.03,0.62,-0.34,-2.2,-2.22
54.39,0.02,0.62,-0.34,-1.57,-1.87
54.46,0.02,0.62,-0.33,-1.24,-1.7
54.53,0.02,0.62,-0.32,-0.99,-1.56
54.6,0.02,0.62,-0.31,-0.78,-1.14
54.67,0.02,0.62,-0.3,-0.35,-0.84
54.74,0.01,0.62,-0.3,-0.04,-0.42
54.81,0.01,0.62,-0.29,-0.08,-0.17
54.88,0.01,0.62,-0.29,-0.01,0.0
54.95,0.01,0.62,-0.29,0.0,0.0
55.02,0.01,0.62,-0.29,0.0,0.0
55.09,0.01,0.62,-0.29,0.0,0.0
55.16,0.01,0.62,-0.29,0.0,0.0
55.23,0.01,0.62,-0.29,0.0,0.0
55.3,0.01,0.62,-0.29,0.0,0.0
55.37,0.01,0.62,-0.29,0.0,0.0
55.44,0.01,0.62,-0.29,0.0,0.0
55.51,0.01,0.62,-0.29,0.0,0.0
55.58,0.01,0.62,-0.29,0.0,-0.17
55.65,0.01,0.62,-0.28,0.0,-0.59
55.72,0.01,0.62,-0.26,0.0,-0.91
55.79,0.01,0.62,-0.24,0.0,-1.03
55.86,0.01,0.62,-0.22,0.0,-0.95
55.93,0.01,0.62,-0.21,0.0,-0.93
56.0,0.01,0.63,-0.19,0.0,-0.75
56.07,0.01,0.63,-0.18,0.0,-0.68
56.14,0.01,0.63,-0.17,0.0,-0.61
56.21,0.01,0.63,-0.16,0.0,-0.22
56.28,0.01,0.63,-0.16,0.0,0.0
56.35,0.01,0.63,-0.16,0.0,0.0
56.42,0.01,0.63,-0.16,0.0,0.0
56.49,0.01,0.63,-0.16,0.0,0.0
56.56,0.01,0.63,-0.16,0.0,0.0
56.63,0.01,0.63,-0.16,0.0,0.0
56.7,0.01,0.63,-0.16,0.0,0.0
56.77,0.01,0.63,-0.16,0.0,0.0
56.84,0.01,0.63,-0.16,0.0,0.0
56.91,0.01,0.63,-0.16,0.01,0.0
56.98,0.01,0.63,-0.16,0.0,0.0
57.05,0.01,0.63,-0.16,0.0,0.0
57.12,0.01,0.63,-0.16,0.0,0.0
57.19,0.01,0.63,-0.16,0.0,0.0
57.26,0.01,0.63,-0.16,0.0,0.0
57.33,0.01,0.63,-0.16,0.0,0.0
57.4,0.01,0.63,-0.16,0.0,0.0
57.47,0.01,0.63,-0.16,0.01,0.0
57.54,0.01,0.63,-0.16,0.0,0.0
57.61,0.01,0.63,-0.16,0.0,0.0
57.68,0.01,0.63,-0.16,0.0,0.0
57.75,0.01,0.63,-0.16,0.0,0.0
57.82,0.01,0.63,-0.16,0.0,0.0
57.89,0.01,0.63,-0.16,0.0,0.0
57.96,0.01,0.63,-0.16,0.0,0.0
58.03,0.01,0.63,-0.16,0.0,0.0
58.1,0.01,0.63,-0.16,0.0,0.0
58.17,0.01,0.63,-0.16,0.01,0.0
58.24,0.01,0.63,-0.16,0.0,0.0
58.31,0.01,0.63,-0.16,0.25,0.0
58.38,0.01,0.63,-0.15,0.49,0.0
58.45,0.01,0.63,-0.14,0.26,0.0
58.52,0.01,0.63,-0.14,0.18,0.0
58.59,0.01,0.63,-0.14,0.0,0.0
58.66,0.01,0.63,-0.14,0.0,0.0
58.73,0.01,0.63,-0.14,0.01,0.0
58.8,0.01,0.63,-0.13,0.17,0.0
58.87,0.01,0.63,-0.13,0.42,0.0
58.94,0.01,0.62,-0.11,0.85,0.0
59.01,0.01,0.62,-0.09,1.18,0.0
59.08,0.01,0.62,-0.06,1.49,0.0
59.15,0.01,0.62,-0.02,1.7,0.0
59.22,0.02,0.62,0.01,1.78,0.0
59.29,0.02,0.62,0.04,1.83,0.04
59.36,0.02,0.62,0.08,1.81,0.0
59.43,0.02,0.62,0.11,1.8,0.0
59.5,0.03,0.63,0.15,1.87,0.0
59.57,0.03,0.63,0.19,1.9,0.0
59.64,0.03,0.63,0.22,1.85,0.0
59.71,0.03,0.63,0.25,1.58,0.0
59.78,0.03,0.63,0.28,1.31,0.0
59.85,0.03,0.63,0.3,0.91,0.0
59.92,0.04,0.63,0.31,0.6,0.0
59.99,0.04,0.63,0.32,0.5,0.0
60.06,0.04,0.63,0.32,0.1,0.0
60.13,0.04,0.63,0.32,0.0,0.0
60.2,0.04,0.63,0.32,0.0,0.0
60.27,0.04,0.63,0.32,0.01,0.0
60.34,0.04,0.63,0.32,0.0,0.0
60.41,0.04,0.63,0.32,0.0,0.0
60.48,0.04,0.63,0.32,0.0,0.0
60.55,0.04,0.63,0.32,0.0,0.0
60.62,0.04,0.63,0.32,0.0,0.0
60.69,0.04,0.63,0.32,0.0,0.0
60.76,0.04,0.63,0.32,0.0,0.0
60.83,0.04,0.63,0.32,0.0,0.0
60.9,0.04,0.63,0.32,0.0,0.0
60.97,0.04,0.63,0.32,0.0,0.0
61.04,0.04,0.63,0.32,0.0,0.0
61.11,0.04,0.63,0.32,0.0,0.0
61.18,0.04,0.63,0.32,0.0,0.0
61.25,0.04,0.63,0.32,0.0,0.01
61.32,0.04,0.63,0.32,0.0,0.0
61.39,0.04,0.63,0.32,0.0,0.0
61.46,0.04,0.63,0.32,0.0,0.0
61.53,0.04,0.63,0.32,0.0,0.0
61.6,0.04,0.63,0.32,0.0,0.0
61.67,0.04,0.63,0.32,0.0,0.0
61.74,0.04,0.63,0.32,0.0,0.0
61.81,0.04,0.63,0.32,0.0,0.01
61.88,0.04,0.63,0.31,0.0,0.35
61.95,0.04,0.63,0.3,0.0,0.6
62.02,0.04,0.63,0.3,0.0,0.22
62.09,0.04,0.63,0.3,0.0,0.0
62.16,0.04,0.63,0.3,0.0,0.0
62.23,0.04,0.63,0.3,0.0,0.0
62.3,0.04,0.63,0.3,0.0,0.0
62.37,0.04,0.63,0.3,0.0,0.0
62.44,0.04,0.63,0.3,0.0,0.0
62.51,0.04,0.63,0.3,0.0,0.0
62.58,0.04,0.63,0.3,0.0,0.0
62.65,0.04,0.63,0.3,0.0,0.0
62.72,0.04,0.63,0.3,0.0,0.0
62.79,0.04,0.63,0.3,0.0,0.0
62.86,0.04,0.63,0.3,0.0,0.0
62.93,0.04,0.63,0.3,0.0,0.0
63.0,0.04,0.63,0.3,0.0,0.0
63.07,0.04,0.63,0.3,0.0,0.0
63.14,0.04,0.63,0.3,0.0,0.01
63.21,0.04,0.63,0.3,0.0,0.0
63.28,0.04,0.63,0.3,0.0,0.0
63.35,0.04,0.63,0.29,0.0,0.14
63.42,0.04,0.63,0.29,0.0,0.15
63.49,0.04,0.63,0.29,0.0,0.0
63.56,0.04,0.63,0.29,0.0,0.11
63.63,0.04,0.63,0.28,0.0,0.49
63.7,0.04,0.63,0.26,0.0,1.02
63.77,0.04,0.63,0.24,0.0,1.2
63.84,0.04,0.63,0.21,0.0,1.48
63.91,0.04,0.63,0.18,0.0,1.64
63.98,0.05,0.63,0.14,0.0,1.71
64.05,0.05,0.63,0.11,0.0,1.8
64.12,0.05,0.63,0.07,0.0,1.87
64.19,0.05,0.63,0.04,0.0,1.87
64.26,0.06,0.63,-0.0,0.0,1.85
64.33,0.06,0.63,-0.04,0.0,1.9
64.4,0.06,0.63,-0.08,0.0,1.95
64.47,0.06,0.63,-0.11,0.0,2.02
64.54,0.06,0.63,-0.15,0.01,2.01
64.61,0.07,0.63,-0.19,0.04,1.98
64.68,0.07,0.63,-0.22,0.5,1.9
64.75,0.07,0.63,-0.24,0.67,1.64
64.82,0.08,0.63,-0.25,0.71,1.46
64.89,0.08,0.63,-0.26,0.67,1.21
64.96,0.08,0.63,-0.27,0.56,0.96
65.03,0.08,0.63,-0.27,0.49,0.64
65.1,0.08,0.63,-0.27,0.08,0.0
65.17,0.08,0.63,-0.27,0.0,0.0
65.24,0.08,0.63,-0.27,0.0,0.01
65.31,0.08,0.63,-0.27,0.0,0.0
65.38,0.08,0.63,-0.27,0.0,0.0
65.45,0.08,0.63,-0.27,0.0,0.0
65.52,0.08,0.63,-0.27,0.0,0.0
65.59,0.08,0.63,-0.27,0.0,0.0
65.66,0.08,0.63,-0.27,0.0,0.0
65.73,0.08,0.63,-0.27,0.0,0.0
65.8,0.08,0.63,-0.27,0.0,0.0
65.87,0.08,0.63,-0.27,0.0,0.0
65.94,0.08,0.63,-0.27,0.0,0.0
66.01,0.08,0.63,-0.27,0.0,0.0
66.08,0.08,0.63,-0.27,0.0,0.0
66.15,0.08,0.63,-0.27,0.0,0.0
66.22,0.08,0.63,-0.27,0.0,0.0
66.29,0.08,0.63,-0.27,0.0,0.0
66.36,0.08,0.63,-0.27,0.0,0.0
66.43,0.08,0.63,-0.27,0.0,0.0
66.5,0.08,0.63,-0.27,0.0,0.0
66.57,0.08,0.63,-0.27,0.0,0.0
66.64,0.08,0.63,-0.27,0.0,0.0
66.71,0.08,0.63,-0.27,0.0,0.0
66.78,0.08,0.63,-0.27,0.0,0.0
66.85,0.08,0.63,-0.27,0.0,0.0
66.92,0.08,0.63,-0.27,0.0,0.0
66.99,0.08,0.63,-0.27,0.0,0.0
67.06,0.08,0.63,-0.27,0.0,0.0
67.13,0.08,0.63,-0.27,0.0,0.0
67.2,0.08,0.63,-0.27,0.0,0.0
67.27,0.08,0.63,-0.27,0.0,0.0
67.34,0.08,0.63,-0.27,0.0,0.0
67.41,0.08,0.63,-0.27,0.0,0.0
67.48,0.08,0.63,-0.27,0.0,0.0
67.55,0.08,0.63,-0.27,0.0,0.0
67.62,0.08,0.63,-0.27,0.0,0.0
67.69,0.08,0.63,-0.27,0.0,0.0
67.76,0.08,0.63,-0.27,0.0,0.0
67.83,0.08,0.63,-0.27,0.0,0.0
67.9,0.08,0.63,-0.27,0.0,0.0
67.97,0.08,0.63,-0.27,0.0,0.0
68.04,0.08,0.63,-0.27,0.0,0.0
68.11,0.08,0.63,-0.27,0.0,0.0
68.18,0.08,0.63,-0.27,0.0,0.0
68.25,0.08,0.63,-0.27,0.0,0.0
68.32,0.08,0.63,-0.27,0.0,0.0
68.39,0.08,0.63,-0.27,0.0,0.0
68.46,0.08,0.63,-0.27,0.0,0.0
68.53,0.08,0.63,-0.27,0.0,0.0
68.6,0.08,0.63,-0.27,0.0,0.0
68.67,0.08,0.63,-0.27,0.0,0.0
68.74,0.08,0.63,-0.27,0.0,0.0
68.81,0.08,0.63,-0.27,0.0,0.0
68.88,0.08,0.63,-0.27,0.0,0.0
68.95,0.08,0.63,-0.27,0.0,0.0
69.02,0.08,0.63,-0.27,0.0,0.0
69.09,0.08,0.63,-0.27,0.0,0.0
69.16,0.08,0.63,-0.27,0.0,0.0
69.23,0.08,0.63,-0.25,1.09,0.0
69.3,0.08,0.63,-0.21,2.01,0.01
69.37,0.09,0.63,-0.16,2.51,0.0
69.44,0.09,0.62,-0.11,2.76,0.0
69.51,0.09,0.62,-0.06,2.77,0.0
69.58,0.1,0.62,-0.0,2.83,0.0
69.65,0.1,0.62,0.05,2.83,0.0
69.72,0.1,0.62,0.11,2.8,0.0
69.79,0.11,0.62,0.16,2.81,0.0
69.86,0.11,0.63,0.22,2.87,0.0
69.93,0.11,0.63,0.27,2.54,0.0
70.0,0.12,0.63,0.31,2.24,0.0
70.07,0.12,0.63,0.35,1.81,0.0
70.14,0.12,0.63,0.37,1.46,0.0
70.21,0.12,0.63,0.4,1.18,0.0
70.28,0.12,0.63,0.41,0.79,0.0
70.35,0.12,0.63,0.43,0.64,0.0
70.42,0.12,0.63,0.43,0.24,0.0
70.49,0.12,0.63,0.43,0.0,0.0
70.56,0.12,0.63,0.43,0.01,0.0
70.63,0.12,0.63,0.43,0.0,0.01
70.7,0.12,0.63,0.43,0.0,0.0
70.77,0.12,0.63,0.43,0.0,0.0
70.84,0.12,0.63,0.43,0.0,0.0
70.91,0.12,0.63,0.43,0.0,0.0
70.98,0.12,0.63,0.43,0.0,0.0
71.05,0.12,0.63,0.43,0.0,0.0
71.12,0.12,0.63,0.43,0.0,0.0
71.19,0.12,0.63,0.43,0.0,0.0
71.26,0.12,0.63,0.43,0.0,0.0
71.33,0.12,0.63,0.43,0.0,0.0
71.4,0.12,0.63,0.43,0.0,0.0
71.47,0.12,0.63,0.43,0.0,0.0
71.54,0.12,0.63,0.43,0.0,0.01
71.61,0.12,0.63,0.43,0.0,0.0
71.68,0.12,0.63,0.43,0.0,0.01
71.75,0.12,0.63,0.42,0.0,0.59
71.82,0.12,0.63,0.41,0.0,0.67
71.89,0.12,0.63,0.4,0.01,0.4
71.96,0.12,0.63,0.4,0.04,0.13
72.03,0.12,0.63,0.39,0.0,0.14
72.1,0.12,0.63,0.39,0.0,0.0
72.17,0.12,0.63,0.39,0.0,0.13
72.24,0.12,0.63,0.39,0.0,0.0
72.31,0.12,0.63,0.39,0.0,0.0
72.38,0.12,0.63,0.39,0.0,0.0
72.45,0.12,0.63,0.39,0.0,0.0
72.52,0.12,0.63,0.39,0.0,0.0
72.59,0.12,0.63,0.39,0.0,0.0
72.66,0.12,0.63,0.39,0.0,0.0
72.73,0.12,0.63,0.39,0.0,0.0
72.8,0.12,0.63,0.39,0.0,0.0
72.87,0.12,0.63,0.39,0.0,0.0
72.94,0.12,0.63,0.39,0.0,0.01
73.01,0.12,0.63,0.39,0.0,0.0
73.08,0.12,0.63,0.39,0.0,0.0
73.15,0.13,0.63,0.39,0.0,0.2
73.22,0.13,0.63,0.37,0.0,0.79
73.29,0.13,0.63,0.35,0.0,1.16
73.36,0.13,0.63,0.32,0.0,1.44
73.43,0.13,0.63,0.29,0.0,1.49
73.5,0.13,0.63,0.26,0.0,1.44
73.57,0.13,0.63,0.24,0.0,1.38
73.64,0.14,0.63,0.21,0.0,1.32
73.71,0.14,0.63,0.19,0.0,1.27
73.78,0.14,0.63,0.17,0.0,1.13
73.85,0.14,0.63,0.14,0.0,1.21
73.92,0.14,0.63,0.12,0.0,1.23
73.99,0.14,0.63,0.09,0.0,1.3
74.06,0.14,0.63,0.07,0.0,1.45
74.13,0.15,0.63,0.03,0.0,1.62
74.2,0.15,0.64,0.0,0.0,1.66
74.27,0.15,0.64,-0.03,0.01,1.66
74.34,0.15,0.63,-0.06,0.0,1.69
74.41,0.15,0.63,-0.1,0.0,1.74
74.48,0.16,0.63,-0.13,0.0,1.78
74.55,0.16,0.63,-0.16,0.01,1.77
74.62,0.16,0.63,-0.19,0.52,1.76
74.69,0.16,0.63,-0.21,0.65,1.57
74.76,0.17,0.63,-0.22,0.88,1.49
74.83,0.17,0.63,-0.23,0.89,1.37
74.9,0.17,0.63,-0.23,0.99,1.21
74.97,0.17,0.63,-0.24,0.84,1.1
75.04,0.18,0.63,-0.24,0.89,0.98
75.11,0.18,0.63,-0.24,0.74,0.92
75.18,0.18,0.63,-0.24,0.85,0.74
75.25,0.18,0.63,-0.24,0.57,0.7
75.32,0.18,0.63,-0.24,0.74,0.57
75.39,0.18,0.63,-0.24,0.5,0.39
75.46,0.18,0.63,-0.24,0.29,0.22
75.53,0.18,0.63,-0.24,0.04,0.2
75.6,0.18,0.63,-0.24,0.13,0.0
75.67,0.19,0.63,-0.23,0.38,0.0
75.74,0.19,0.63,-0.22,0.52,0.0
75.81,0.19,0.63,-0.22,0.18,0.0
75.88,0.19,0.63,-0.22,0.01,0.0
75.95,0.19,0.63,-0.22,0.01,0.0
76.02,0.19,0.63,-0.21,0.06,0.0
76.09,0.19,0.63,-0.21,0.01,0.0
76.16,0.19,0.63,-0.21,0.0,0.0
76.23,0.19,0.63,-0.21,0.0,0.0
76.3,0.19,0.63,-0.21,0.0,0.0
76.37,0.19,0.63,-0.21,0.0,0.0
76.44,0.19,0.63,-0.21,0.0,0.0
76.51,0.19,0.63,-0.21,0.0,0.0
76.58,0.19,0.63,-0.21,0.0,0.0
76.65,0.19,0.63,-0.21,0.01,0.0
76.72,0.19,0.63,-0.21,0.0,0.0
76.79,0.19,0.63,-0.21,0.15,0.0
76.86,0.19,0.63,-0.2,0.56,0.0
76.93,0.19,0.63,-0.18,1.05,0.0
