,"x(Wd,We)","y(Wd,We)","theta(Wd,We)",Wd,We
77.63,0.86,0.06,-0.59,-0.03,0.0
77.7,0.86,0.06,-0.59,0.0,-0.03
77.77,0.86,0.06,-0.58,-0.25,-0.28
77.84,0.86,0.06,-0.59,-0.17,-0.03
77.91,0.86,0.06,-0.6,-1.34,-0.67
77.98,0.85,0.06,-0.61,-2.12,-1.78
78.05,0.85,0.07,-0.6,-1.95,-2.4
78.12,0.85,0.07,-0.58,-1.73,-2.48
78.19,0.84,0.07,-0.55,-0.86,-2.4
78.26,0.84,0.07,-0.53,-1.17,-2.62
78.33,0.84,0.08,-0.52,-1.23,-1.78
78.4,0.83,0.08,-0.49,-0.14,-1.2
78.47,0.83,0.08,-0.47,0.0,-1.17
78.54,0.83,0.08,-0.44,0.0,-1.45
78.61,0.83,0.08,-0.42,-0.03,-1.31
78.68,0.83,0.08,-0.39,-0.28,-1.73
78.75,0.82,0.08,-0.37,-1.09,-2.17
78.82,0.82,0.08,-0.37,-2.31,-2.51
78.89,0.81,0.09,-0.37,-2.81,-2.56
78.96,0.81,0.09,-0.38,-3.2,-2.9
79.03,0.8,0.09,-0.38,-2.9,-2.54
79.1,0.79,0.09,-0.38,-2.48,-2.51
79.17,0.79,0.09,-0.39,-2.01,-1.92
79.24,0.79,0.1,-0.38,-1.67,-1.92
79.31,0.78,0.1,-0.38,-1.64,-1.48
79.38,0.78,0.1,-0.39,-1.9,-1.67
79.45,0.77,0.1,-0.4,-1.95,-1.56
79.52,0.77,0.1,-0.4,-2.23,-1.84
79.59,0.77,0.1,-0.41,-2.4,-1.95
79.66,0.76,0.11,-0.41,-2.09,-2.23
79.73,0.76,0.11,-0.41,-2.23,-2.01
79.8,0.75,0.11,-0.41,-1.95,-2.09
79.87,0.75,0.11,-0.42,-1.9,-1.64
79.94,0.74,0.11,-0.41,-1.81,-1.9
80.01,0.74,0.12,-0.42,-1.73,-1.51
80.08,0.74,0.12,-0.41,-1.67,-1.87
80.15,0.73,0.12,-0.42,-1.64,-1.34
80.22,0.73,0.12,-0.42,-1.73,-1.84
80.29,0.73,0.12,-0.42,-1.87,-1.64
80.36,0.72,0.12,-0.42,-1.62,-1.62
80.43,0.72,0.13,-0.43,-1.7,-1.56
80.5,0.72,0.13,-0.42,-1.37,-1.42
80.57,0.71,0.13,-0.43,-1.53,-1.37
80.64,0.71,0.13,-0.43,-0.89,-0.7
80.71,0.71,0.13,-0.43,-0.7,-0.78
80.78,0.71,0.13,-0.42,-0.31,-0.7
80.85,0.71,0.13,-0.43,-1.25,-0.89
80.92,0.7,0.13,-0.45,-1.42,-0.14
80.99,0.7,0.13,-0.48,-1.45,0.0
81.06,0.7,0.13,-0.51,-1.56,0.0
81.13,0.7,0.13,-0.54,-1.59,0.0
81.2,0.7,0.14,-0.58,-2.15,0.0
81.27,0.69,0.14,-0.63,-2.29,-0.03
81.34,0.69,0.14,-0.68,-2.73,0.0
81.41,0.69,0.14,-0.71,-2.76,-1.25
81.48,0.68,0.15,-0.7,-2.54,-2.98
81.55,0.68,0.15,-0.67,-1.78,-3.23
81.62,0.67,0.15,-0.62,-1.11,-3.82
81.69,0.67,0.16,-0.6,-1.76,-2.98
81.76,0.66,0.16,-0.58,-2.12,-3.07
81.83,0.66,0.16,-0.57,-1.7,-2.34
81.9,0.66,0.17,-0.56,-1.7,-2.23
81.97,0.65,0.17,-0.55,-1.67,-2.06
82.04,0.65,0.17,-0.53,-1.78,-2.59
82.11,0.64,0.17,-0.52,-2.12,-2.81
82.18,0.64,0.18,-0.5,-1.89,-3.01
82.25,0.63,0.18,-0.48,-2.15,-2.9
82.32,0.63,0.18,-0.47,-2.29,-2.84
82.39,0.62,0.19,-0.47,-2.17,-2.51
82.46,0.62,0.19,-0.47,-2.29,-2.12
82.53,0.61,0.19,-0.47,-2.12,-1.9
82.6,0.61,0.19,-0.48,-2.17,-1.76
82.67,0.61,0.19,-0.49,-2.17,-1.95
82.74,0.6,0.2,-0.49,-2.01,-1.7
82.81,0.6,0.2,-0.5,-2.29,-1.95
82.88,0.59,0.2,-0.5,-2.03,-1.84
82.95,0.59,0.2,-0.51,-2.01,-1.84
83.02,0.58,0.21,-0.5,-1.84,-1.92
83.09,0.58,0.21,-0.51,-1.76,-1.67
83.16,0.58,0.21,-0.5,-1.87,-1.9
83.23,0.57,0.21,-0.51,-1.9,-1.78
83.3,0.57,0.21,-0.51,-2.03,-1.89
83.37,0.57,0.22,-0.51,-1.78,-1.76
83.44,0.56,0.22,-0.51,-1.95,-1.9
83.51,0.56,0.22,-0.51,-1.64,-1.59
83.58,0.55,0.22,-0.52,-1.84,-1.67
83.65,0.55,0.22,-0.52,-1.7,-1.59
83.72,0.55,0.23,-0.52,-1.9,-1.67
83.79,0.54,0.23,-0.52,-1.76,-1.73
83.86,0.54,0.23,-0.53,-2.06,-1.73
83.93,0.54,0.23,-0.53,-1.73,-1.87
84.0,0.53,0.23,-0.54,-2.15,-1.62
84.07,0.53,0.24,-0.55,-2.04,-1.59
84.14,0.52,0.24,-0.56,-2.2,-1.56
84.21,0.52,0.24,-0.57,-2.03,-1.51
84.28,0.52,0.24,-0.58,-1.98,-1.14
84.35,0.51,0.25,-0.6,-2.12,-1.14
84.42,0.51,0.25,-0.61,-1.92,-1.39
84.49,0.51,0.25,-0.62,-2.17,-1.59
84.56,0.5,0.25,-0.63,-2.06,-1.76
84.63,0.5,0.26,-0.64,-2.34,-2.01
84.7,0.5,0.26,-0.64,-2.51,-2.2
84.77,0.49,0.26,-0.66,-2.59,-1.9
84.84,0.49,0.27,-0.66,-2.62,-2.29
84.91,0.48,0.27,-0.67,-2.37,-2.06
84.98,0.48,0.27,-0.66,-1.98,-2.26
85.05,0.47,0.28,-0.66,-2.31,-2.42
85.12,0.47,0.28,-0.66,-2.01,-2.29
85.19,0.47,0.28,-0.65,-2.09,-2.51
85.26,0.46,0.29,-0.64,-2.15,-2.48
85.33,0.46,0.29,-0.64,-2.2,-2.26
85.4,0.45,0.29,-0.64,-2.59,-2.48
85.47,0.45,0.3,-0.65,-2.56,-2.12
85.54,0.44,0.3,-0.65,-2.4,-2.4
85.61,0.44,0.3,-0.66,-2.7,-2.42
85.68,0.43,0.31,-0.66,-2.51,-2.26
85.75,0.43,0.31,-0.66,-2.23,-2.34
85.82,0.43,0.31,-0.66,-2.31,-2.45
85.89,0.42,0.32,-0.66,-2.2,-2.15
85.96,0.42,0.32,-0.66,-2.26,-2.26
86.03,0.41,0.32,-0.66,-2.51,-2.45
86.1,0.41,0.33,-0.66,-2.15,-2.09
86.17,0.4,0.33,-0.66,-2.17,-2.43
86.24,0.4,0.33,-0.65,-2.29,-2.31
86.31,0.4,0.34,-0.65,-2.03,-2.09
86.38,0.39,0.34,-0.65,-2.2,-2.29
86.45,0.39,0.34,-0.65,-2.34,-2.23
86.52,0.38,0.35,-0.66,-2.37,-2.31
86.59,0.38,0.35,-0.65,-2.43,-2.65
86.66,0.37,0.35,-0.65,-2.23,-2.34
86.73,0.37,0.36,-0.65,-2.4,-2.37
86.8,0.36,0.36,-0.65,-2.65,-2.37
86.87,0.36,0.36,-0.66,-2.37,-2.17
86.94,0.36,0.37,-0.66,-2.43,-2.45
87.01,0.35,0.37,-0.67,-2.65,-2.17
87.08,0.35,0.37,-0.68,-2.29,-1.78
87.15,0.34,0.38,-0.67,-2.09,-2.2
87.22,0.34,0.38,-0.68,-2.2,-1.95
87.29,0.33,0.38,-0.68,-2.2,-2.15
87.36,0.33,0.39,-0.69,-2.59,-2.01
87.43,0.33,0.39,-0.7,-2.54,-1.95
87.5,0.32,0.39,-0.71,-2.4,-2.09
87.57,0.32,0.4,-0.71,-2.2,-2.12
87.64,0.31,0.4,-0.7,-2.15,-2.48
87.71,0.31,0.4,-0.7,-2.01,-2.2
87.78,0.31,0.41,-0.7,-2.26,-2.48
87.85,0.3,0.41,-0.69,-2.01,-2.51
87.92,0.3,0.41,-0.68,-2.34,-2.51
87.99,0.29,0.42,-0.68,-2.48,-2.51
88.06,0.29,0.42,-0.68,-2.56,-2.45
88.13,0.28,0.43,-0.69,-2.59,-2.42
88.2,0.28,0.43,-0.69,-2.56,-2.34
88.27,0.27,0.43,-0.69,-2.34,-2.31
88.34,0.27,0.44,-0.7,-2.37,-2.06
88.41,0.27,0.44,-0.7,-2.48,-2.26
88.48,0.26,0.44,-0.71,-2.15,-1.73
88.55,0.26,0.45,-0.71,-2.26,-2.2
88.62,0.26,0.45,-0.71,-2.2,-2.09
88.69,0.25,0.45,-0.72,-2.12,-2.01
88.76,0.25,0.46,-0.72,-2.29,-2.2
88.83,0.24,0.46,-0.72,-1.98,-1.87
88.9,0.24,0.46,-0.72,-2.17,-2.15
88.97,0.24,0.47,-0.72,-2.42,-2.23
89.04,0.23,0.47,-0.73,-2.26,-2.15
89.11,0.23,0.47,-0.72,-2.4,-2.56
89.18,0.22,0.48,-0.73,-2.31,-2.09
89.25,0.22,0.48,-0.73,-2.06,-2.06
89.32,0.22,0.48,-0.73,-2.31,-2.2
89.39,0.21,0.49,-0.73,-2.23,-2.01
89.46,0.21,0.49,-0.74,-2.45,-2.37
89.53,0.2,0.5,-0.74,-2.68,-2.37
89.6,0.2,0.5,-0.75,-2.65,-2.48
89.67,0.19,0.5,-0.74,-2.56,-2.65
89.74,0.19,0.51,-0.75,-2.34,-2.17
89.81,0.19,0.51,-0.75,-2.34,-2.01
89.88,0.18,0.51,-0.76,-2.2,-1.73
89.95,0.18,0.52,-0.77,-2.37,-1.87
90.02,0.18,0.52,-0.78,-2.42,-1.9
90.09,0.17,0.53,-0.79,-2.37,-2.23
90.16,0.17,0.53,-0.78,-2.31,-2.37
90.23,0.16,0.53,-0.78,-1.98,-2.03
90.3,0.16,0.54,-0.78,-2.26,-2.2
90.37,0.16,0.54,-0.78,-2.17,-2.4
90.44,0.15,0.54,-0.77,-2.06,-2.34
90.51,0.15,0.55,-0.77,-2.31,-2.51
90.58,0.15,0.55,-0.76,-2.12,-2.42
90.65,0.14,0.56,-0.76,-2.09,-2.29
90.72,0.14,0.56,-0.76,-2.15,-2.4
90.79,0.13,0.56,-0.75,-2.17,-2.23
90.86,0.13,0.57,-0.76,-2.37,-2.17
90.93,0.13,0.57,-0.76,-2.31,-2.37
91.0,0.12,0.57,-0.76,-2.48,-2.17
91.07,0.12,0.58,-0.77,-2.45,-2.2
91.14,0.11,0.58,-0.77,-2.09,-1.95
91.21,0.11,0.58,-0.77,-2.12,-1.92
91.28,0.11,0.59,-0.77,-1.87,-2.03
91.35,0.1,0.59,-0.77,-2.04,-1.87
91.42,0.1,0.6,-0.77,-2.26,-2.26
91.49,0.1,0.6,-0.78,-2.15,-2.03
91.56,0.09,0.6,-0.78,-2.4,-2.23
91.63,0.09,0.61,-0.78,-2.37,-2.2
91.7,0.09,0.61,-0.79,-2.03,-1.95
91.77,0.08,0.61,-0.78,-2.34,-2.4
91.84,0.08,0.62,-0.78,-1.95,-1.92
91.91,0.07,0.62,-0.79,-2.17,-2.09
91.98,0.07,0.62,-0.79,-2.03,-1.9
92.05,0.07,0.63,-0.79,-1.98,-1.87
92.12,0.06,0.63,-0.79,-2.26,-2.2
92.19,0.06,0.63,-0.8,-2.29,-2.12
92.26,0.06,0.64,-0.8,-2.73,-2.51
92.33,0.05,0.64,-0.81,-2.79,-2.37
92.4,0.05,0.65,-0.81,-2.48,-2.29
92.47,0.04,0.65,-0.81,-2.45,-2.37
92.54,0.04,0.66,-0.81,-2.54,-2.51
92.61,0.04,0.66,-0.82,-2.2,-1.9
92.68,0.03,0.66,-0.83,-2.56,-2.03
92.75,0.03,0.67,-0.84,-2.62,-1.95
