,"x(Wd,We)","y(Wd,We)","theta(Wd,We)",Wd,We
0.0,0.0,1.4,0.0,0.0,0.0
0.07,0.0,1.4,0.0,0.0,0.0
0.14,0.0,1.4,0.0,0.0,0.0
0.21,0.0,1.4,0.0,0.0,0.0
0.28,0.0,1.4,0.0,0.0,0.0
0.35,0.0,1.4,0.0,0.03,0.0
0.42,0.0,1.4,0.0,0.03,0.0
0.49,0.0,1.4,0.01,0.45,0.0
0.56,0.0,1.4,0.02,0.47,0.0
0.63,0.0,1.4,0.02,0.17,0.03
0.7,0.0,1.4,0.02,0.0,0.0
0.77,0.0,1.4,0.02,0.08,0.0
0.84,0.0,1.4,0.03,0.25,0.0
0.91,0.0,1.4,0.02,0.61,1.06
0.98,0.01,1.4,0.02,1.45,1.62
1.05,0.01,1.4,0.02,2.23,2.12
1.12,0.02,1.4,0.02,2.93,2.59
1.19,0.03,1.4,0.03,2.87,2.76
1.26,0.03,1.4,0.02,2.65,2.76
1.33,0.04,1.4,0.02,2.37,2.65
1.4,0.04,1.4,0.02,2.37,2.51
1.47,0.05,1.4,0.01,2.09,2.23
1.54,0.05,1.4,0.02,2.09,1.98
1.61,0.06,1.4,0.02,2.17,1.92
1.68,0.06,1.4,0.02,1.98,2.01
1.75,0.07,1.4,0.02,2.17,2.12
1.82,0.07,1.4,0.02,1.98,2.17
1.89,0.08,1.4,0.02,2.23,2.2
1.96,0.08,1.4,0.02,2.29,2.34
2.03,0.09,1.4,0.02,2.2,2.31
2.1,0.1,1.4,0.01,2.31,2.42
2.17,0.1,1.4,0.01,2.23,2.4
2.24,0.11,1.4,0.01,2.37,2.31
2.31,0.11,1.4,0.01,2.51,2.37
2.38,0.12,1.4,0.01,2.4,2.54
2.45,0.12,1.4,0.01,2.45,2.45
2.52,0.13,1.4,0.01,2.48,2.4
2.59,0.14,1.4,0.01,2.03,2.4
2.66,0.14,1.4,0.0,1.9,2.17
2.73,0.15,1.4,-0.01,1.92,2.2
2.8,0.15,1.4,-0.01,2.12,2.23
2.87,0.16,1.4,-0.0,2.37,2.2
2.94,0.16,1.4,-0.0,2.56,2.4
3.01,0.17,1.4,0.0,2.59,2.29
3.08,0.17,1.4,0.01,2.51,2.31
3.15,0.18,1.4,0.01,2.23,2.4
3.22,0.18,1.4,0.01,2.26,2.15
3.29,0.19,1.4,0.01,2.31,2.06
3.36,0.19,1.4,0.01,2.12,2.06
3.43,0.2,1.4,0.02,2.37,2.2
3.5,0.21,1.4,0.02,2.31,2.31
3.57,0.21,1.4,0.02,2.45,2.29
3.64,0.22,1.4,0.02,2.54,2.37
3.71,0.22,1.4,0.02,2.31,2.37
3.78,0.23,1.4,0.02,2.29,2.34
3.85,0.23,1.4,0.02,2.42,2.31
3.92,0.24,1.4,0.02,2.12,2.2
3.99,0.24,1.4,0.02,2.06,2.23
4.06,0.25,1.4,0.01,2.12,2.45
4.13,0.25,1.4,0.01,2.03,2.37
4.2,0.26,1.4,0.01,2.31,2.29
4.27,0.27,1.4,0.0,2.17,2.26
4.34,0.27,1.4,0.01,2.29,2.12
4.41,0.28,1.4,0.01,2.37,2.12
4.48,0.28,1.4,0.01,2.2,2.23
4.55,0.29,1.4,0.01,2.2,2.12
4.62,0.29,1.4,0.01,2.09,2.34
4.69,0.3,1.4,0.01,2.03,2.17
4.76,0.3,1.4,0.0,2.17,2.31
4.83,0.31,1.4,-0.0,1.98,2.37
4.9,0.31,1.4,-0.0,2.45,2.34
4.97,0.32,1.4,-0.0,2.56,2.51
5.04,0.33,1.4,-0.0,2.68,2.76
5.11,0.33,1.4,0.0,2.81,2.62
5.18,0.34,1.4,0.0,2.7,2.56
5.25,0.34,1.4,-0.0,2.26,2.59
5.32,0.35,1.4,-0.01,1.87,2.37
5.39,0.35,1.4,-0.02,1.92,2.15
5.46,0.36,1.4,-0.02,2.2,2.26
5.53,0.36,1.4,-0.01,2.31,2.09
5.6,0.37,1.4,-0.01,2.45,2.26
5.67,0.38,1.4,-0.01,2.51,2.34
5.74,0.38,1.4,-0.0,2.48,2.17
5.81,0.39,1.4,-0.0,2.34,2.37
5.88,0.39,1.4,0.0,2.34,2.23
5.95,0.4,1.4,0.01,2.42,2.12
6.02,0.4,1.4,0.01,2.2,2.29
6.09,0.41,1.4,0.01,2.48,2.29
6.16,0.41,1.4,0.01,2.54,2.34
6.23,0.42,1.4,0.01,2.37,2.48
6.3,0.43,1.4,0.01,2.51,2.31
6.37,0.43,1.4,0.02,2.45,2.34
6.44,0.44,1.4,0.02,2.31,2.34
6.51,0.44,1.4,0.02,2.23,2.26
6.58,0.45,1.4,0.01,2.17,2.34
6.65,0.45,1.4,0.0,1.95,2.34
6.72,0.46,1.4,-0.0,2.17,2.45
6.79,0.46,1.4,-0.01,2.15,2.45
6.86,0.47,1.4,-0.01,2.4,2.37
6.93,0.48,1.4,0.0,2.48,2.06
7.0,0.48,1.4,0.01,2.34,2.15
7.07,0.49,1.4,0.01,2.28,2.15
7.14,0.49,1.4,0.01,2.15,2.29
7.21,0.5,1.4,0.0,2.06,2.34
7.28,0.5,1.4,0.0,2.31,2.26
7.35,0.51,1.4,-0.0,2.26,2.4
7.42,0.51,1.4,-0.0,2.29,2.43
7.49,0.52,1.4,0.0,2.51,2.29
7.56,0.52,1.4,-0.0,2.45,2.51
7.63,0.53,1.4,-0.0,2.4,2.48
7.7,0.54,1.4,-0.0,2.42,2.48
7.77,0.54,1.4,-0.0,2.42,2.51
7.84,0.55,1.4,-0.01,2.34,2.4
7.91,0.55,1.4,-0.01,2.2,2.26
7.98,0.56,1.4,-0.02,1.87,2.4
8.05,0.56,1.4,-0.02,2.12,2.29
8.12,0.57,1.4,-0.02,2.17,2.34
8.19,0.57,1.4,-0.02,2.45,2.4
8.26,0.58,1.4,-0.02,2.45,2.23
8.33,0.59,1.4,-0.02,2.34,2.2
8.4,0.59,1.4,-0.01,2.15,2.06
8.47,0.6,1.4,-0.01,2.03,1.95
8.54,0.6,1.4,-0.01,2.12,2.09
8.61,0.61,1.4,-0.01,2.29,2.01
8.68,0.61,1.4,-0.0,2.34,2.26
8.75,0.62,1.4,-0.0,2.54,2.37
8.82,0.62,1.4,0.0,2.7,2.48
8.89,0.63,1.4,0.0,2.59,2.54
8.96,0.64,1.4,0.01,2.59,2.51
9.03,0.64,1.4,0.01,2.56,2.4
9.1,0.65,1.4,0.01,2.37,2.4
9.17,0.65,1.4,0.0,2.12,2.29
9.24,0.66,1.4,0.0,2.2,2.37
9.31,0.66,1.4,-0.01,2.03,2.65
9.38,0.67,1.4,-0.02,2.23,2.59
9.45,0.67,1.4,-0.02,2.34,2.29
9.52,0.68,1.4,-0.01,2.4,2.17
9.59,0.68,1.4,-0.01,2.29,2.06
9.66,0.69,1.4,-0.0,2.23,1.92
9.73,0.69,1.4,-0.0,2.03,2.15
9.8,0.7,1.4,0.0,2.23,2.01
9.87,0.71,1.4,-0.0,2.15,2.29
9.94,0.71,1.4,0.0,2.34,2.2
10.01,0.72,1.4,0.0,2.4,2.37
10.08,0.72,1.4,-0.0,2.31,2.48
10.15,0.73,1.4,-0.0,2.45,2.37
10.22,0.73,1.4,0.0,2.48,2.45
10.29,0.74,1.4,-0.0,2.37,2.62
10.36,0.75,1.4,-0.0,2.56,2.45
10.43,0.75,1.4,-0.0,2.45,2.37
10.5,0.76,1.4,-0.0,2.29,2.42
10.57,0.76,1.4,-0.01,2.09,2.2
10.64,0.77,1.4,-0.01,1.9,2.26
10.71,0.77,1.4,-0.02,2.2,2.4
10.78,0.78,1.4,-0.02,2.31,2.31
10.85,0.78,1.4,-0.02,2.42,2.37
10.92,0.79,1.4,-0.01,2.45,2.17
10.99,0.79,1.4,-0.0,2.4,2.12
11.06,0.8,1.4,-0.01,2.12,2.23
11.13,0.8,1.4,-0.0,2.29,2.03
11.2,0.81,1.4,-0.0,2.26,2.23
11.27,0.82,1.4,0.0,2.34,2.26
11.34,0.82,1.4,0.0,2.56,2.34
11.41,0.83,1.4,0.01,2.65,2.54
11.48,0.83,1.4,0.01,2.59,2.51
11.55,0.84,1.4,0.01,2.68,2.45
11.62,0.85,1.4,0.01,2.42,2.42
11.69,0.85,1.4,0.01,2.23,2.37
11.76,0.86,1.4,0.01,2.31,2.23
11.83,0.86,1.4,0.01,2.03,2.26
11.9,0.87,1.4,0.0,2.06,2.31
11.97,0.87,1.4,-0.0,2.29,2.43
12.04,0.88,1.4,-0.01,2.2,2.56
12.11,0.88,1.4,-0.0,2.37,2.23
12.18,0.89,1.4,-0.0,2.31,2.17
12.25,0.89,1.4,-0.0,2.12,2.26
12.32,0.9,1.4,-0.0,2.17,2.03
12.39,0.9,1.4,-0.0,2.06,2.2
12.46,0.91,1.4,-0.0,2.26,2.2
12.53,0.91,1.4,0.0,2.31,2.12
12.6,0.92,1.4,-0.0,2.31,2.43
12.67,0.93,1.4,-0.0,2.34,2.45
12.74,0.93,1.4,-0.01,2.34,2.45
12.81,0.94,1.4,-0.01,2.42,2.59
12.88,0.94,1.4,-0.01,2.42,2.45
12.95,0.95,1.4,-0.01,2.48,2.51
13.02,0.96,1.4,-0.01,2.45,2.43
13.09,0.96,1.4,-0.01,2.42,2.31
13.16,0.97,1.4,-0.01,2.15,2.26
13.23,0.97,1.4,-0.02,1.78,2.29
13.3,0.98,1.4,-0.02,1.84,2.09
13.37,0.98,1.4,-0.02,2.31,2.26
13.44,0.99,1.4,-0.02,2.45,2.2
13.51,0.99,1.4,-0.01,2.45,2.23
13.58,1.0,1.4,-0.01,2.34,2.23
13.65,1.0,1.4,-0.01,2.29,2.03
13.72,1.01,1.4,-0.01,2.12,2.12
13.79,1.01,1.4,-0.01,2.17,2.06
13.86,1.02,1.4,-0.0,2.23,2.03
13.93,1.02,1.4,-0.0,2.29,2.26
14.0,1.03,1.4,0.01,2.65,2.23
14.07,1.04,1.4,0.01,2.65,2.45
14.14,1.04,1.4,0.01,2.56,2.51
14.21,1.05,1.4,0.02,2.59,2.4
14.28,1.05,1.4,0.02,2.51,2.37
14.35,1.06,1.4,0.02,2.23,2.34
14.42,1.06,1.4,0.02,2.2,2.15
14.49,1.07,1.4,0.02,2.12,2.15
14.56,1.07,1.4,0.01,1.95,2.09
14.63,1.08,1.4,0.01,2.2,2.37
14.7,1.08,1.4,0.0,2.01,2.4
14.77,1.09,1.4,0.0,2.23,2.15
14.84,1.09,1.4,0.0,2.09,2.09
14.91,1.1,1.4,0.0,2.09,2.09
14.98,1.1,1.4,0.01,2.29,2.03
15.05,1.11,1.4,0.01,2.03,2.23
15.12,1.12,1.4,0.01,2.31,2.09
15.19,1.12,1.4,0.01,2.15,2.26
15.26,1.13,1.4,0.01,2.34,2.29
15.33,1.13,1.4,0.01,2.48,2.4
15.4,1.14,1.4,0.01,2.31,2.45
15.47,1.14,1.4,0.01,2.42,2.26
15.54,1.15,1.4,0.01,2.48,2.45
15.61,1.15,1.4,0.01,2.26,2.51
15.68,1.16,1.4,0.0,2.45,2.59
15.75,1.17,1.4,0.01,2.48,2.4
15.82,1.17,1.4,0.0,2.23,2.42
15.89,1.18,1.4,-0.0,1.98,2.17
15.96,1.18,1.4,-0.01,1.92,2.23
16.03,1.19,1.4,-0.01,2.09,2.4
16.1,1.19,1.4,-0.01,2.26,2.23
16.17,1.2,1.4,-0.01,2.45,2.34
16.24,1.2,1.4,-0.01,2.45,2.17
16.31,1.21,1.4,-0.0,2.42,2.29
16.38,1.21,1.4,-0.01,2.2,2.37
16.45,1.22,1.4,-0.0,2.29,2.15
16.52,1.23,1.4,-0.0,2.23,2.17
16.59,1.23,1.4,-0.0,2.29,2.31
16.66,1.24,1.4,0.0,2.56,2.29
16.73,1.24,1.4,0.01,2.59,2.45
16.8,1.25,1.4,0.01,2.56,2.45
16.87,1.25,1.4,0.01,2.62,2.37
16.94,1.26,1.4,0.01,2.42,2.37
17.01,1.27,1.4,0.01,2.23,2.37
17.08,1.27,1.4,0.01,2.29,2.23
17.15,1.28,1.4,0.01,2.23,2.31
17.22,1.28,1.4,0.0,2.03,2.37
17.29,1.29,1.4,-0.0,2.2,2.48
17.36,1.29,1.4,-0.01,2.12,2.48
17.43,1.3,1.4,-0.01,2.26,2.29
17.5,1.3,1.4,-0.01,2.15,2.03
17.57,1.31,1.4,-0.01,2.12,2.2
17.64,1.31,1.4,-0.0,2.26,1.98
17.71,1.32,1.4,-0.0,2.15,2.2
17.78,1.32,1.4,-0.0,2.2,2.15
17.85,1.33,1.4,-0.0,2.26,2.15
17.92,1.33,1.4,-0.0,2.2,2.37
17.99,1.34,1.4,-0.01,2.34,2.4
18.06,1.35,1.4,-0.01,2.37,2.45
18.13,1.35,1.4,-0.01,2.42,2.56
18.2,1.36,1.4,-0.01,2.48,2.4
18.27,1.36,1.4,-0.01,2.37,2.45
18.34,1.37,1.4,-0.01,2.45,2.4
18.41,1.37,1.4,-0.0,2.48,2.23
18.48,1.38,1.4,-0.01,2.23,2.34
18.55,1.39,1.4,-0.01,1.95,2.34
18.62,1.39,1.4,-0.02,2.03,2.23
18.69,1.4,1.4,-0.02,2.37,2.4
18.76,1.4,1.4,-0.01,2.54,2.29
18.83,1.41,1.4,-0.01,2.48,2.23
18.9,1.41,1.4,-0.01,2.34,2.29
18.97,1.42,1.4,-0.0,2.34,2.12
19.04,1.42,1.4,-0.0,2.2,2.17
19.11,1.43,1.4,-0.0,2.23,2.17
19.18,1.43,1.4,0.0,2.4,2.12
19.25,1.44,1.4,0.0,2.29,2.34
19.32,1.45,1.4,0.01,2.62,2.37
19.39,1.45,1.4,0.02,2.7,2.31
19.46,1.46,1.4,0.02,2.54,2.51
19.53,1.46,1.4,0.02,2.48,2.45
19.6,1.47,1.4,0.02,2.51,2.45
19.67,1.47,1.4,0.02,2.26,2.29
19.74,1.48,1.4,0.02,2.09,2.17
19.81,1.49,1.4,0.02,2.23,2.17
19.88,1.49,1.4,0.01,1.98,2.26
19.95,1.5,1.4,0.01,2.15,2.29
20.02,1.5,1.4,0.0,2.09,2.37
20.09,1.51,1.4,-0.0,2.01,2.23
20.16,1.51,1.4,0.0,2.17,2.06
20.23,1.52,1.4,-0.0,2.01,2.2
20.3,1.52,1.4,0.0,2.26,2.03
20.37,1.53,1.4,0.0,2.17,2.12
20.44,1.53,1.4,0.0,2.26,2.17
20.51,1.54,1.4,0.01,2.34,2.29
20.58,1.54,1.4,0.0,2.28,2.45
20.65,1.55,1.4,-0.0,2.31,2.42
20.72,1.55,1.4,-0.0,2.37,2.43
20.79,1.56,1.4,-0.0,2.4,2.56
20.86,1.57,1.4,-0.0,2.51,2.48
20.93,1.57,1.4,-0.0,2.51,2.45
21.0,1.58,1.4,-0.0,2.45,2.51
21.07,1.58,1.4,-0.0,2.4,2.43
21.14,1.59,1.4,-0.0,2.2,2.23
21.21,1.59,1.4,-0.01,1.87,2.37
21.28,1.6,1.4,-0.02,2.06,2.12
21.35,1.6,1.4,-0.02,2.29,2.29
21.42,1.61,1.4,-0.01,2.51,2.31
21.49,1.62,1.4,-0.01,2.51,2.17
21.56,1.62,1.4,-0.01,2.4,2.4
21.63,1.63,1.4,-0.0,2.34,2.29
21.7,1.63,1.4,-0.0,2.34,2.26
21.77,1.64,1.4,-0.0,2.31,2.34
21.84,1.64,1.4,0.0,2.48,2.23
21.91,1.65,1.4,0.0,2.4,2.31
21.98,1.65,1.4,0.01,2.51,2.34
22.05,1.66,1.4,0.01,2.56,2.26
22.12,1.67,1.4,0.02,2.56,2.31
22.19,1.67,1.4,0.02,2.37,2.48
22.26,1.68,1.4,0.02,2.4,2.4
22.33,1.68,1.4,0.02,2.37,2.26
22.4,1.69,1.4,0.02,2.03,2.12
22.47,1.69,1.4,0.02,2.12,2.15
22.54,1.7,1.4,0.01,1.9,2.31
22.61,1.7,1.4,0.01,2.17,2.26
22.68,1.71,1.4,0.01,2.26,2.26
22.75,1.71,1.4,0.0,2.2,2.29
22.82,1.72,1.4,0.01,2.29,2.01
22.89,1.72,1.4,0.01,2.17,2.17
22.96,1.73,1.4,0.01,2.09,2.03
23.03,1.73,1.4,0.01,2.15,2.09
23.1,1.74,1.4,0.01,2.03,2.23
23.17,1.74,1.4,0.01,2.17,2.06
23.24,1.75,1.4,0.0,1.98,2.26
23.31,1.75,1.4,0.0,2.17,2.26
23.38,1.76,1.4,0.0,2.31,2.4
23.45,1.77,1.4,-0.01,2.31,2.65
23.52,1.77,1.4,-0.01,2.42,2.59
23.59,1.78,1.4,-0.01,2.42,2.62
23.66,1.78,1.4,-0.01,2.59,2.62
23.73,1.79,1.4,-0.01,2.42,2.45
23.8,1.8,1.4,-0.02,2.2,2.34
23.87,1.8,1.4,-0.02,1.98,2.4
23.94,1.81,1.4,-0.03,2.06,2.2
24.01,1.81,1.4,-0.03,2.2,2.2
24.08,1.82,1.4,-0.02,2.37,2.23
24.15,1.82,1.4,-0.02,2.4,2.15
24.22,1.83,1.4,-0.02,2.31,2.34
24.29,1.83,1.4,-0.02,2.23,2.23
24.36,1.84,1.4,-0.02,2.17,2.2
24.43,1.84,1.4,-0.02,2.23,2.29
24.5,1.85,1.4,-0.02,2.29,2.15
24.57,1.85,1.4,-0.02,2.29,2.37
24.64,1.86,1.4,-0.02,2.4,2.34
24.71,1.87,1.4,-0.02,2.45,2.23
24.78,1.87,1.4,-0.01,2.56,2.45
24.85,1.88,1.4,-0.01,2.54,2.51
24.92,1.88,1.4,-0.01,2.59,2.48
24.99,1.89,1.4,-0.01,2.51,2.51
25.06,1.9,1.4,-0.01,2.31,2.51
25.13,1.9,1.4,-0.01,2.37,2.34
25.2,1.91,1.4,-0.02,2.15,2.48
25.27,1.91,1.4,-0.02,2.23,2.31
25.34,1.92,1.4,-0.02,2.15,2.23
25.41,1.92,1.4,-0.02,2.23,2.26
25.48,1.93,1.4,-0.02,2.26,2.17
25.55,1.93,1.4,-0.02,2.12,2.03
25.62,1.94,1.4,-0.02,2.2,2.23
25.69,1.94,1.4,-0.02,2.15,2.03
25.76,1.95,1.4,-0.02,2.2,2.29
25.83,1.95,1.4,-0.02,2.34,2.31
25.9,1.96,1.4,-0.02,2.31,2.45
25.97,1.97,1.4,-0.03,2.34,2.54
26.04,1.97,1.4,-0.03,2.45,2.45
26.11,1.97,1.4,-0.02,1.56,1.31
26.18,1.98,1.4,-0.0,0.98,0.08
26.25,1.98,1.4,0.0,0.36,0.0
26.32,1.98,1.4,0.0,0.06,0.0
26.39,1.98,1.4,0.01,0.2,0.03
26.46,1.98,1.4,0.01,0.0,0.0
26.53,1.98,1.4,0.01,0.0,0.0
26.6,1.98,1.4,0.01,0.0,0.0
26.67,1.98,1.4,0.01,0.0,0.0
26.74,1.98,1.4,0.01,0.0,0.0
26.81,1.98,1.4,0.01,0.0,0.0
26.88,1.98,1.4,0.01,0.0,0.0
26.95,1.98,1.4,0.01,0.0,0.0
27.02,1.98,1.4,0.01,0.0,0.0
27.09,1.98,1.4,0.01,0.0,0.0
27.16,1.98,1.4,0.01,0.0,0.0
27.23,1.98,1.4,0.01,0.0,0.0
27.3,1.98,1.4,0.01,0.0,0.0
27.37,1.98,1.4,0.01,0.0,0.0
27.44,1.98,1.4,0.01,0.0,0.0
27.51,1.98,1.4,0.01,0.0,0.0
27.58,1.98,1.4,0.01,0.0,0.0
27.65,1.98,1.4,0.01,0.06,0.0
27.72,1.98,1.4,0.01,0.31,0.0
27.79,1.98,1.4,0.03,0.86,0.0
27.86,1.98,1.4,0.06,1.56,0.0
27.93,1.98,1.4,0.1,1.92,0.0
28.0,1.98,1.4,0.13,1.81,0.0
28.07,1.99,1.4,0.16,1.28,0.0
28.14,1.99,1.4,0.16,0.25,0.0
28.21,1.99,1.4,0.16,0.06,0.0
28.28,1.99,1.4,0.16,0.03,0.0
28.35,1.99,1.4,0.17,0.17,0.0
28.42,1.99,1.4,0.17,0.03,0.0
28.49,1.99,1.4,0.17,0.0,0.0
28.56,1.99,1.4,0.17,0.0,0.0
28.63,1.99,1.4,0.17,0.0,0.0
28.7,1.99,1.4,0.17,0.03,0.0
28.77,1.99,1.4,0.17,0.28,0.0
28.84,1.99,1.4,0.19,0.56,0.0
28.91,1.99,1.4,0.21,1.25,0.0
28.98,1.99,1.4,0.23,1.12,0.0
29.05,1.99,1.4,0.24,0.7,0.0
29.12,1.99,1.4,0.26,0.64,0.0
29.19,1.99,1.4,0.27,0.89,0.0
29.26,1.99,1.4,0.3,1.23,0.0
29.33,2.0,1.4,0.32,0.89,0.0
29.4,2.0,1.4,0.33,0.92,0.0
29.47,2.0,1.4,0.36,1.2,0.0
29.54,2.0,1.4,0.38,1.09,0.0
29.61,2.0,1.4,0.39,0.53,0.0
29.68,2.0,1.4,0.39,0.28,0.0
29.75,2.0,1.4,0.39,0.03,0.0
29.82,2.0,1.4,0.4,0.17,0.0
29.89,2.0,1.4,0.41,0.47,0.0
29.96,2.0,1.4,0.43,1.0,0.0
30.03,2.0,1.41,0.44,0.92,0.0
30.1,2.0,1.41,0.45,0.39,0.0
30.17,2.0,1.41,0.45,0.14,0.0
30.24,2.0,1.41,0.46,0.11,0.0
30.31,2.0,1.41,0.46,0.03,0.0
30.38,2.0,1.41,0.46,0.0,0.0
30.45,2.0,1.41,0.46,0.0,0.0
30.52,2.0,1.41,0.46,0.0,0.0
30.59,2.0,1.41,0.46,0.0,0.0
30.66,2.0,1.41,0.46,0.0,0.0
30.73,2.0,1.41,0.46,0.08,0.0
30.8,2.0,1.41,0.47,0.67,0.0
30.87,2.01,1.41,0.5,1.42,-0.03
30.94,2.01,1.41,0.53,1.78,0.0
31.01,2.01,1.41,0.57,1.73,0.0
31.08,2.01,1.41,0.59,1.34,0.0
31.15,2.01,1.41,0.61,0.7,0.0
31.22,2.01,1.41,0.61,0.03,0.0
31.29,2.01,1.41,0.61,0.0,-0.03
31.36,2.01,1.41,0.61,0.0,0.0
31.43,2.01,1.41,0.61,0.03,0.0
31.5,2.01,1.41,0.61,0.25,0.0
31.57,2.01,1.41,0.61,0.03,-0.03
31.64,2.01,1.41,0.62,0.0,-0.11
31.71,2.01,1.41,0.62,0.06,0.0
31.78,2.01,1.41,0.62,0.06,0.0
31.85,2.01,1.41,0.62,0.03,0.0
31.92,2.01,1.41,0.62,0.11,0.0
31.99,2.01,1.41,0.62,0.0,0.0
32.06,2.01,1.41,0.62,0.0,0.0
32.13,2.01,1.41,0.62,0.0,0.0
32.2,2.01,1.41,0.62,0.0,0.0
32.27,2.01,1.41,0.62,0.0,0.0
32.34,2.01,1.41,0.62,0.0,0.0
32.41,2.01,1.41,0.62,0.0,0.0
32.48,2.01,1.41,0.62,0.0,0.0
32.55,2.01,1.41,0.62,0.0,0.0
32.62,2.01,1.41,0.62,0.0,0.0
32.69,2.01,1.41,0.62,0.0,0.0
32.76,2.01,1.41,0.62,0.0,0.0
32.83,2.01,1.41,0.62,0.0,-0.03
32.9,2.01,1.41,0.62,0.0,0.0
32.97,2.01,1.41,0.62,0.0,0.0
33.04,2.01,1.41,0.62,0.0,0.0
33.11,2.01,1.41,0.62,0.0,0.0
33.18,2.01,1.41,0.62,0.0,-0.03
33.25,2.01,1.41,0.62,0.0,-0.03
33.32,2.01,1.41,0.64,0.0,-0.92
33.39,2.01,1.41,0.69,0.0,-2.7
33.46,2.0,1.4,0.77,0.0,-3.79
33.53,2.0,1.4,0.85,0.0,-4.1
33.6,2.0,1.4,0.93,0.0,-4.1
33.67,2.0,1.39,1.0,0.0,-3.87
33.74,1.99,1.39,1.07,0.0,-3.57
33.81,1.99,1.39,1.12,0.0,-2.68
33.88,1.99,1.39,1.15,0.0,-1.59
33.95,1.99,1.39,1.16,0.0,-0.59
34.02,1.99,1.39,1.16,0.0,0.0
34.09,1.99,1.39,1.16,0.0,0.0
34.16,1.99,1.39,1.16,0.0,0.0
34.23,1.99,1.39,1.16,0.0,0.0
34.3,1.99,1.39,1.16,0.0,0.0
34.37,1.99,1.39,1.16,0.0,0.0
34.44,1.99,1.39,1.16,0.0,0.0
34.51,1.99,1.39,1.16,0.0,0.0
34.58,1.99,1.39,1.16,0.0,0.0
34.65,1.99,1.39,1.16,0.0,0.0
34.72,1.99,1.39,1.16,0.0,0.0
34.79,1.99,1.39,1.16,0.0,0.0
34.86,1.99,1.39,1.16,0.0,0.0
34.93,1.99,1.39,1.16,0.0,0.0
35.0,1.99,1.39,1.16,0.0,0.0
35.07,1.99,1.39,1.16,0.0,-0.03
35.14,1.99,1.39,1.16,0.0,0.0
35.21,1.99,1.39,1.16,0.0,0.0
35.28,1.99,1.39,1.16,0.0,0.0
35.35,1.99,1.39,1.16,0.0,0.0
35.42,1.99,1.39,1.16,0.0,0.0
35.49,1.99,1.39,1.16,-0.03,0.0
35.56,1.99,1.39,1.16,0.0,0.0
35.63,1.99,1.39,1.16,0.0,0.0
35.7,1.99,1.39,1.16,0.0,0.0
35.77,1.99,1.39,1.16,0.0,0.0
35.84,1.99,1.39,1.16,0.0,0.0
35.91,1.99,1.39,1.16,0.0,0.0
35.98,1.99,1.39,1.16,0.0,0.0
36.05,1.99,1.39,1.16,0.0,0.0
36.12,1.99,1.39,1.16,0.0,0.0
36.19,1.99,1.39,1.16,0.0,0.0
36.26,1.99,1.39,1.16,0.0,0.0
36.33,1.99,1.39,1.16,0.0,0.0
36.4,1.99,1.39,1.16,0.0,0.0
36.47,1.99,1.39,1.16,0.0,0.0
36.54,1.99,1.39,1.16,0.0,0.0
36.61,1.99,1.39,1.16,0.0,0.0
36.68,1.99,1.39,1.16,0.0,0.0
36.75,1.99,1.39,1.16,0.0,0.0
36.82,1.99,1.39,1.16,0.0,0.0
36.89,1.99,1.39,1.16,0.0,0.0
36.96,1.99,1.39,1.16,0.0,0.0
37.03,1.99,1.39,1.16,-0.03,0.0
37.1,1.99,1.39,1.16,0.0,0.0
37.17,1.99,1.39,1.16,0.0,0.0
37.24,1.99,1.39,1.16,0.0,0.0
37.31,1.99,1.39,1.16,0.0,0.0
37.38,1.99,1.39,1.16,0.0,0.0
37.45,1.99,1.39,1.16,0.0,0.0
37.52,1.99,1.39,1.16,0.0,0.0
37.59,1.99,1.39,1.16,0.0,0.0
37.66,1.99,1.39,1.16,-0.03,0.0
37.73,1.99,1.38,1.14,-1.31,0.0
37.8,1.99,1.38,1.13,-0.5,0.03
37.87,1.99,1.38,1.12,-0.08,0.0
37.94,1.99,1.38,1.12,-0.03,0.0
38.01,1.99,1.38,1.12,-0.11,0.0
38.08,1.99,1.38,1.12,0.0,0.0
38.15,1.99,1.38,1.12,0.0,0.0
38.22,1.99,1.38,1.12,0.0,0.0
38.29,1.99,1.38,1.12,0.0,0.0
38.36,1.99,1.38,1.12,-0.03,0.0
38.43,1.99,1.38,1.12,0.0,0.0
38.5,1.99,1.38,1.12,0.0,0.0
38.57,1.99,1.38,1.12,0.0,0.0
38.64,1.99,1.38,1.12,0.0,0.0
38.71,1.99,1.38,1.12,-0.14,0.0
38.78,1.99,1.38,1.11,-0.59,0.0
38.85,1.99,1.38,1.09,-1.14,0.0
38.92,1.99,1.38,1.06,-1.23,0.0
38.99,1.99,1.38,1.04,-1.34,0.0
39.06,1.99,1.38,1.01,-1.39,0.0
39.13,1.99,1.38,0.99,-1.03,0.0
39.2,1.98,1.38,0.97,-0.98,0.0
39.27,1.98,1.37,0.94,-1.51,0.0
39.34,1.98,1.37,0.91,-1.34,0.0
39.41,1.98,1.37,0.88,-1.56,0.0
39.48,1.98,1.37,0.86,-1.48,0.0
39.55,1.98,1.37,0.83,-1.56,0.0
39.62,1.98,1.37,0.79,-1.98,0.0
39.69,1.98,1.36,0.75,-2.06,0.0
39.76,1.97,1.36,0.69,-2.76,0.0
39.83,1.97,1.36,0.64,-2.84,0.0
39.9,1.97,1.36,0.59,-2.62,0.0
39.97,1.97,1.36,0.56,-1.48,0.0
